feature,x,training_density,deployment_density_volvw,deployment_density_mcap
BM,0.056856187290969896,1.0,1.625976314704196,2.068503768424453
BM,0.06020066889632107,1.0,1.6680462076044058,2.1036273528578535
BM,0.06354515050167224,1.0,1.7072422997273897,2.1341881400610365
BM,0.06688963210702341,1.0,1.7434756356583676,2.1601381976466127
BM,0.07023411371237458,1.0,1.7766764375280786,2.181472017707595
BM,0.07357859531772575,1.0,1.8067933649058596,2.198225839451345
BM,0.07692307692307693,1.0,1.833793033318764,2.210476480438549
BM,0.0802675585284281,1.0,1.857659817568046,2.2183396906980115
BM,0.08361204013377926,1.0,1.8783959287198897,2.2219680453163706
BM,0.08695652173913043,1.0,1.8960217175755707,2.221548393205885
BM,0.0903010033444816,1.0,1.9105761253270983,2.21729888298776
BM,0.09364548494983277,1.0,1.9221171765035292,2.2094655915245713
BM,0.09698996655518395,1.0,1.9307223922690027,2.1983187866947285
BM,0.10033444816053512,1.0,1.9364889951254054,2.1841488634536534
BM,0.10367892976588629,1.0,1.9395337798229282,2.1672620008522587
BM,0.10702341137123746,1.0,1.9399925397281161,2.147975597107047
BM,0.11036789297658862,1.0,1.9380189621566284,2.126613549539998
BM,0.11371237458193979,1.0,1.9337829386043355,2.103501455625439
BM,0.11705685618729096,1.0,1.9274682741217066,2.0789618198459134
BM,0.12040133779264214,1.0,1.9192698215126016,2.0533093578895407
BM,0.12374581939799331,1.0,1.9093901075714654,2.0268464942903996
BM,0.12709030100334448,1.0,1.8980355571459104,1.9998591513521786
BM,0.13043478260869565,1.0,1.885412453561166,1.9726129256793614
BM,0.13377926421404682,1.0,1.8717227984339653,1.945349743580551
BM,0.13712374581939799,1.0,1.8571602482990315,1.9182850779158083
BM,0.14046822742474915,1.0,1.8419063086827392,1.8916057967320852
BM,0.14381270903010032,1.0,1.826126958006749,1.8654686985683124
BM,0.1471571906354515,1.0,1.8099698545512053,1.8399997711027292
BM,0.1505016722408027,1.0,1.7935622509745712,1.8152941895118258
BM,0.15384615384615385,1.0,1.7770097045767037,1.7914170493007253
BM,0.15719063545150502,1.0,1.7603956300947092,1.768404806317327
BM,0.1605351170568562,1.0,1.7437816981447711,1.7462673751020146
BM,0.16387959866220736,1.0,1.7272090393600286,1.7249908165463064
BM,0.16722408026755853,1.0,1.7107001745991233,1.7045405278976562
BM,0.1705685618729097,1.0,1.6942615577629534,1.6848648331873173
BM,0.17391304347826086,1.0,1.6778865917066303,1.6658988607770477
BM,0.17725752508361203,1.0,1.6615589608099908,1.6475685873455217
BM,0.1806020066889632,1.0,1.6452561166004718,1.629794924498072
BM,0.18394648829431437,1.0,1.6289527553251701,1.6124977253233426
BM,0.18729096989966554,1.0,1.612624137777844,1.595599593478471
BM,0.1906354515050167,1.0,1.5962491206381602,1.5790293864353784
BM,0.1939799331103679,1.0,1.5798127932580146,1.5627253168821402
BM,0.19732441471571907,1.0,1.563308642115248,1.5466375713542424
BM,0.20066889632107024,1.0,1.5467401948236594,1.53073038230605
BM,0.2040133779264214,1.0,1.5301221244897727,1.5149835083144207
BM,0.20735785953177258,1.0,1.5134808214367983,1.499393096239181
BM,0.21070234113712374,1.0,1.4968544613627697,1.48397191827915
BM,0.2140468227424749,1.0,1.4802926158426648,1.4687489953599697
BM,0.21739130434782608,1.0,1.463855462251224,1.4537686356534516
BM,0.22073578595317725,1.0,1.4476126557470643,1.439088932827189
BM,0.22408026755852842,1.0,1.4316419264948543,1.4247797825415935
BM,0.22742474916387959,1.0,1.4160274617804336,1.4109204874974441
BM,0.23076923076923075,1.0,1.4008581263489994,1.3975970308520014
BM,0.23411371237458192,1.0,1.386225566539549,1.3848991049637238
BM,0.23745819397993312,1.0,1.3722222359569305,1.3729169871713585
BM,0.2408026755852843,1.0,1.3589393736971467,1.361738356659787
BM,0.24414715719063546,1.0,1.3464649614345423,1.351445146447064
