Quintile,Gross_SR,Avg_Ret_pct,N_months,Net_SR_100M,Avg_TC_100M_pct,Net_SR_500M,Avg_TC_500M_pct,Net_SR_1B,Avg_TC_1B_pct,Net_SR_5B,Avg_TC_5B_pct
Q1,2.167122657353537,3.7880306624938984,299,-0.06745031663480967,3.8971250741069405,-1.7259005325623464,6.996977896997239,-2.502347039602411,9.319757672601483,-3.5682619756693668,19.122353004237358
Q2,1.5722069267827965,2.8276212189402226,299,0.6104865040295485,1.7726380457569,0.13282880069817093,2.6011290644654004,-0.23181319546336213,3.2219334356650475,-1.6700448051300392,5.841852075777082
Q3,1.2151090908776419,2.0108233942714477,299,0.5136286575307242,1.1806592186009335,0.30251011155772256,1.5261786064487581,0.14165404756179753,1.7850829777291262,-0.5490623491756929,2.8777112190753553
Q4,0.7218636585649714,1.0606513370328179,299,0.17149134089076273,0.8120180714898821,0.07715498360582553,0.9491293381616247,0.006087923856596327,1.0518694666221926,-0.2962827631642615,1.4854533621756332
Q5,0.5338707027204069,0.8145898086106936,299,0.18213413523953198,0.538041824670418,0.1564914384155219,0.5771270617966028,0.1372533173224228,0.6064143871983129,0.055861746337479076,0.7300127594048303
