Quintile,Gross_SR,Net_SR_500M,Avg_Ret_pct,Avg_TC_pct,N_months
Q1,2.135244958451398,-1.6841050319017046,3.856340331162212,7.03379134450053,299
Q2,1.5114962044853328,0.09928814433958205,2.7832344119230834,2.6095849721808135,299
Q3,1.1552463246764582,0.25327632081039075,1.944566147911126,1.5316438194960083,299
Q4,0.710658699845825,0.06697220633275591,1.04990029277612,0.952649725790579,299
Q5,0.5225541740431777,0.1459561267666622,0.8020829154867742,0.5792238621429456,299
