yyyymm,R2_std,R2_wt
201501,-0.0710468996329958,-0.0643829599254102
201502,0.0129909103150643,0.012597899721115
201503,0.0142656050139247,0.0121768546517848
201504,0.0085033383273921,0.008710894106511
201505,0.0274117288400467,0.0280594908299048
201506,0.0453704648011188,0.0435749500148477
201507,0.0485034794542388,0.0388945632118545
201508,0.0542050349001363,0.0488073086667524
201509,-0.0603339393679593,-0.051807076070875
201510,-0.0095482335128116,-0.0093152355153678
201511,0.0724700604806551,0.0673706045845148
201512,0.0815927349572981,0.0820533480168751
201601,-0.0143433382228177,-0.0124424655813599
201602,-0.1432455512605981,-0.135242904275747
201603,-0.0960917682850244,-0.098637502898746
201604,0.012951049452726,0.0143948416766731
201605,0.001859040632517,0.001509938273956
201606,-0.0443474607618024,-0.0474773013623974
201607,-0.0097442809158545,-0.0114681104642191
201608,-0.0066526782597555,-0.0079406776223693
201609,0.069739961021609,0.0718693826519304
201610,-0.0418600830957198,-0.0420772023048814
201611,-0.0159291290415333,-0.0148789613502755
201612,-0.0111647467276447,-0.0107258947006985
201701,-0.0059463050494297,-0.0053872715286271
201702,0.0021491356303698,0.0036886804752653
201703,-0.0018303732414723,-0.0003929383460623
201704,0.0188446483640726,0.0176696309708064
201705,-0.0286426303433307,-0.025108265801647
201706,0.0127209427551292,0.011791240171507
201707,0.0200296220633456,0.020879343141607
201708,-0.0538973618307678,-0.0523774998842392
201709,-0.0284937780458698,-0.0270559853676934
201710,0.0268176558449468,0.0228434173069006
201711,-0.0046012005338675,-0.0048637891995102
201712,0.0087749701858599,0.005048373698721
201801,-0.0571547100928038,-0.040614063908152
201802,-0.0024688677929554,-0.0019214759529031
201803,0.0063953136909803,0.0037330024242909
201804,0.0105893490807004,0.0142467226405783
201805,0.0019272777223141,8.836618922170025e-05
201806,-0.0014982296213206,-0.0036738658919031
201807,0.0069150512426473,0.004275625538076
201808,-0.0325082748950655,-0.0241559966786388
201809,-0.0201331608132004,-0.026466093910388
201810,-0.0048544923645783,-0.0062304312242504
201811,-0.0156662963046134,-0.0025588171584522
201812,0.0359086957950531,0.0236791021183311
201901,-0.0482477334926707,-0.0049555413387039
201902,0.0320906935231838,0.001593900899853
201903,-0.0186676536043719,-0.0027044538896574
201904,0.0273635819827285,0.0319431429699698
201905,-0.0578827879192365,-0.0407299789927251
201906,-0.0210237641195811,-0.0030211455482611
201907,-0.0012756781822309,0.0028367584937074
201908,0.0467903645673409,0.0089994203995658
201909,-0.0296028732931135,-0.0069847534755707
201910,-0.0027402820034392,0.0019750517705156
201911,0.0220219870428638,0.0151809062855502
201912,0.0250057297591929,0.0131281565633391
202001,-0.0344153430747247,-0.0183618064135522
202002,-0.0981964573792286,-0.045838024921911
202003,0.0481011203016825,0.0429294069239062
202004,0.0148588993540377,0.010238508283628
202005,0.0526849574616875,0.0289347099139558
202006,0.0394462531127095,0.0285932012381185
202007,0.0323285163868179,0.0216144089045337
202008,-0.0076473717108256,-0.0176631992246689
202009,0.0025542850311524,-0.0012127404068209
202010,0.0164779005930308,0.0182717582374385
202011,0.0395701378310355,0.0269638270750571
202012,0.005358930982735,0.0042464801588374
202101,0.0316055146803492,0.0581872694773909
202102,0.0036407528048624,0.0021567562741475
202103,-0.0199421319414561,-0.0170991223872443
202104,-0.1221663979706926,-0.0829030751562482
202105,-0.0412192808962526,-0.0257750425740259
202106,0.0440562527336848,0.0333306971409981
202107,-0.0040274444903212,-0.0068829879881548
202108,0.029082928526855,0.0362128754219563
202109,-0.0822036837177089,-0.0464458211681373
202110,0.0462784349998768,0.0229272466997096
202111,0.0152976240900537,-0.0075768803515166
202112,-0.1830114979407382,-0.1863373649985025
202201,-0.0029365186758278,-0.0086304636020673
202202,0.0114475875387672,0.0125029011095353
202203,-0.3335151334620025,-0.3621461799642429
202204,-0.0430435938699527,-0.058875591521021
202205,-0.0891040679634853,-0.0800886444311093
202206,0.0440893508976742,-0.0032889006137091
202207,0.017702446968481,0.0169779279803828
202208,0.0306553540424354,0.0218023677559253
202209,0.0066650246032384,-0.0101764104278003
202210,-0.0014657600510468,-0.0037218400049425
202211,-0.0270175330665725,-0.0195416604446541
202212,0.1033344705396122,0.0804745119852826
202301,0.0038973770465168,0.0097207929866131
202302,-0.1188587098507885,-0.1299431982060688
202303,-0.1352413806172943,-0.1214722037389095
202304,-0.0301500411848321,-0.0126222205209907
202305,0.0423417544408136,0.0297648318585663
202306,0.0410096280137997,0.0252918278544889
202307,-0.1613783183251873,-0.1096610046723152
202308,-0.0969421004885411,-0.0833097430707443
202309,-0.128425008657155,-0.0997189149796029
202310,0.0680383341923653,0.0311647460010326
202311,0.0759283289402855,0.0335981573483951
202312,-0.1393059788586208,-0.0554789770640633
202401,0.0284491741284761,0.0236402792621139
202402,0.0199820705661494,0.0213488318358768
202403,-0.0489762105387385,-0.0388038123859411
202404,0.0020779563010558,0.0004962236208863
202405,-0.3201132905795918,-0.2477037845641529
202406,0.1135890557176434,0.0949226977741691
202407,-0.0559820616233859,-0.0633118358257704
202408,-0.0033261715052881,0.0026794499711886
202409,-0.0248184076689705,-0.0168186779092045
202410,0.0022846835528964,-0.0062093319280991
202411,-0.003134571189985,-0.0006987275816938
