Quintile,Gross_SR,Avg_Ret_pct,N_months,Net_SR_100M,Avg_TC_100M_pct,Net_SR_500M,Avg_TC_500M_pct,Net_SR_1B,Avg_TC_1B_pct,Net_SR_5B,Avg_TC_5B_pct
Q1,2.1804094838778743,3.833974404791819,299,-0.043025347278734416,3.9038650811482687,-1.70448893755204,7.008351858697186,-2.48739460462239,9.334603946303673,-3.5669149022731843,19.15185312923473
Q2,1.5518820628269345,2.8140112254848595,299,0.5956974497384536,1.7759655036828705,0.12091518102793491,2.6060779253388864,-0.24138130991347576,3.228097245179573,-1.6710197577567305,5.853143211610666
Q3,1.1712197144708558,1.9706689392291865,299,0.47940244482668526,1.1825728971304394,0.27122463611183095,1.5286850161953174,0.11266812997446825,1.7880335324599805,-0.5678950521514197,2.882536154492382
Q4,0.710519040527163,1.0421461055733692,299,0.15800839529466246,0.8135159503744898,0.06326011148287282,0.9508980847726053,-0.008124870339252901,1.0538411796682368,-0.311905871852851,1.4882816341816474
Q5,0.5408928036223539,0.826497054586006,299,0.18911649099743916,0.5390356519229084,0.1634286606122709,0.5782479917547211,0.1441552518895315,0.6076305576761998,0.06260113241150524,0.7316308639292725
