ret_long,ret_short,ret_long_short,n_long,n_short,yyyymm,turnover
0.2280926447368421,0.1943023289473684,0.033790315789473696,152,152,200001,0.0
-0.007347189542483659,-0.04540932796250981,0.03806213842002615,153,153,200002,2.549019607843129
-0.05483733333333332,-0.08349290666666664,0.028655573333333323,150,150,200003,2.640522875816986
-0.11713972077922077,-0.09401972077922077,-0.02312,154,154,200004,2.7272727272727275
0.16885130718954253,0.07956085620915035,0.08929045098039218,153,153,200005,2.3766233766233706
-0.10422163225806447,0.007679290322580648,-0.11190092258064512,155,155,200006,3.1096774193548296
0.1610020011731612,0.08248998947865804,0.07851201169450317,155,155,200007,3.0193548387096656
-0.0351188961038961,-0.07514374025974024,0.04002484415584415,154,154,200008,2.7354838709677374
-0.10571586274509806,-0.09537686928104577,-0.010338993464052287,153,153,200009,2.727272727272722
-0.19877633116883114,-0.12414292207792207,-0.07463340909090907,154,154,200010,2.7142857142857095
0.03890770588235296,-0.016696418300653597,0.05560412418300656,153,153,200011,2.714285714285709
0.28658730201342286,0.26224418791946313,0.024343114093959728,149,149,200012,2.745098039215685
-0.07736009999999997,-0.19911726666666663,0.12175716666666665,150,150,200101,2.813333333333336
-0.02431473999999998,-0.08321827333333331,0.058903533333333334,150,150,200102,2.6533333333333315
0.1078582323943662,0.10422451408450703,0.003633718309859174,142,142,200103,2.8399999999999963
0.10957873469387755,-0.017626013605442165,0.12720474829931971,147,147,200104,2.8299319727891143
0.022783544217687076,-0.014628993197278908,0.03741253741496599,147,147,200105,2.557823129251703
-0.05439802027027027,-0.08357587837837838,0.029177858108108107,148,148,200106,2.8783783783783834
-0.04082745144810135,-0.08806431081081079,0.04723685936270944,148,148,200107,2.7297297297297387
-0.15438325850340134,-0.2469679047619047,0.09258464625850335,147,147,200108,2.6351351351351395
0.13950614285714286,0.17639960544217687,-0.03689346258503401,147,147,200109,2.7074829931972815
0.1147780743243243,0.14518195945945944,-0.030403885135135145,148,148,200110,2.378378378378381
0.08119785810810812,0.04859633783783784,0.03260152027027028,148,148,200111,2.1621621621621676
0.036900201388888866,-0.05744409655172411,0.09434429794061297,144,145,200112,2.4594594594594605
-0.0773188424657534,-0.11772282876712324,0.040403986301369835,146,146,200201,2.2739726027397253
0.11040025342465751,0.1312737739726027,-0.020873520547945196,146,146,200202,2.356164383561651
0.010769553956834547,-0.06991894964028779,0.08068850359712233,139,139,200203,2.4657534246575348
-0.025902951724137927,-0.055110143835616424,0.029207192111478496,145,146,200204,2.599149740198394
-0.07504932712582313,-0.1184442176870748,0.043394890561251676,147,147,200205,2.1768707482993244
-0.1324902905405405,-0.19630752702702703,0.06381723648648652,148,148,200206,2.6081081081081114
0.030365912162162154,-0.023638878378378386,0.05400479054054054,148,148,200207,2.689189189189198
-0.09587557883545943,-0.14660172297297297,0.05072614413751354,148,148,200208,2.716216216216225
0.10864135616438356,0.14041642465753418,-0.03177506849315062,146,146,200209,2.5270270270270334
0.1990868424657534,0.3240652328767123,-0.1249783904109589,146,146,200210,2.6027397260274054
-0.032688599999999984,-0.12136890344827586,0.08868030344827588,145,145,200211,2.863013698630143
-0.024863225352112675,-0.06145759859154929,0.036594373239436616,142,142,200212,2.8965517241379306
-0.038011384615384614,-0.03317039160839159,-0.004840993006993026,143,143,200301,2.405594405594405
0.010051760563380278,-0.013934999999999998,0.023986760563380276,142,142,200302,2.615384615384615
0.19247510144927535,0.13404655797101445,0.0584285434782609,138,138,200303,2.7746478873239466
0.19034797163120568,0.17171984507042254,0.018628126560783137,141,142,200304,2.5304165418040165
0.04993622535211267,0.018299070422535202,0.03163715492957747,142,142,200305,2.6338028169014027
0.1231399647887324,0.049851253521126765,0.07328871126760564,142,142,200306,2.957746478873236
0.0918175,0.0548341748251748,0.03698332517482519,142,143,200307,2.8907712006303545
0.005433267605633808,-0.036624852112676035,0.04205811971830984,142,142,200308,2.7924751305032975
0.13243311267605634,0.07140489436619718,0.06102821830985916,142,142,200309,3.2535211267605595
0.06151538194444441,0.010820944444444435,0.05069443749999998,144,144,200310,3.3333333333333273
-0.01911360139860139,0.052860349650349636,-0.07197395104895102,143,143,200311,2.541666666666665
0.07001778014184397,0.01790821276595745,0.05210956737588652,141,141,200312,3.3986013986013983
-0.014063718309859152,-0.005957845070422539,-0.008105873239436612,142,142,200401,3.4084507042253405
-0.0024668450704225346,0.005947915492957751,-0.008414760563380285,142,142,200402,3.0281690140845035
-0.12327919424460435,-0.050023136690647486,-0.07325605755395687,139,139,200403,2.957746478873231
0.022652553191489358,0.04802111971830986,-0.0253685665268205,141,142,200404,3.080910997902299
0.0352103340526197,0.026608816901408445,0.008601517151211258,142,142,200405,3.22535211267605
-0.11641062411347518,-0.10631282978723405,-0.010097794326241125,141,141,200406,2.873239436619711
-0.03650254225352113,-0.019888591549295766,-0.01661395070422536,142,142,200407,2.845070422535204
0.08110080281690138,0.04446790845070423,0.03663289436619715,142,142,200408,3.042253521126757
0.019037380281690143,0.012799591549295768,0.006237788732394375,142,142,200409,2.535211267605631
0.08086791608391605,0.08008146853146852,0.0007864475524475278,143,143,200410,3.034965034965038
0.046148795774647894,0.057978591549295744,-0.01182979577464785,142,142,200411,2.615384615384615
-0.08956282733812951,-0.07934327338129499,-0.01021955395683452,139,139,200412,2.6760563380281615
0.00928902877697841,0.016542309352517992,-0.007253280575539582,139,139,200501,2.5755395683453153
-0.026547712230215823,-0.006844172661870506,-0.019703539568345318,139,139,200502,2.5323741007194163
-0.0903805185185185,-0.04356327407407406,-0.04681724444444444,135,135,200503,2.546762589928047
0.09397793430656935,0.0779725620437956,0.01600537226277375,137,137,200504,2.598540145985405
0.05041178260869564,0.029169688405797096,0.02124209420289854,138,138,200505,3.434782608695668
0.0845900072463768,0.08068594202898549,0.0039040652173913115,138,138,200506,3.086956521739138
0.01215523188405797,-0.02502297826086956,0.03717821014492753,138,138,200507,3.1304347826087033
0.0013554130434782641,0.013384492753623183,-0.012029079710144918,138,138,200508,2.9565217391304417
-0.019614191176470584,-0.05432264233576643,0.03470845115929585,136,137,200509,2.66666666666667
0.06990787681159419,0.03976887681159419,0.030139,138,138,200510,2.5797101449275397
0.004360345588235285,-0.0198841897810219,0.024244535369257185,136,137,200511,3.0724637681159486
0.12324309701492533,0.06103640298507461,0.062206694029850726,134,134,200512,2.6367539716616584
-0.04656657462686566,-0.002408574626865668,-0.044157999999999996,134,134,200601,2.4626865671641776
0.047024639097744333,0.053930283582089525,-0.006905644484345191,133,134,200602,2.3731343283582094
0.006332430769230768,-0.005035776923076919,0.011368207692307687,130,130,200603,2.7121535181236656
-0.05038976515151514,-0.07247024999999997,0.022080484848484835,132,132,200604,3.3030303030302965
-0.01956925757575758,-0.021636015151515142,0.002066757575757562,132,132,200605,2.893939393939392
-0.023573466165413524,-0.07013510526315787,0.04656163909774435,133,133,200606,3.323308270676697
0.020850664179104472,0.04768305223880595,-0.02683238805970148,134,134,200607,2.5820895522388057
-0.011946097744360885,0.003506624060150368,-0.015452721804511252,133,133,200608,2.955223880597016
0.06121203787878789,0.07820568939393938,-0.01699365151515149,132,132,200609,2.7669172932330865
0.0214397196969697,0.0410166515151515,-0.0195769318181818,132,132,200610,2.7272727272727253
0.014065192307692308,-0.02734233076923076,0.04140752307692307,130,130,200611,2.57575757575757
0.018062559055118107,0.027371499999999997,-0.00930894094488189,127,128,200612,2.8615384615384576
0.004257710937499994,0.006418289062499996,-0.0021605781250000023,128,128,200701,3.499999999999999
0.0023295546874999946,0.014137242187499994,-0.0118076875,128,128,200702,2.84375
0.010514588709677416,0.03334979032258063,-0.022835201612903217,124,124,200703,2.718749999999999
0.023926777777777773,0.046438658730158726,-0.022511880952380953,126,126,200704,2.698412698412697
-0.00684273809523808,-0.0060642142857142926,-0.0007785238095237871,126,126,200705,3.317460317460311
-0.07277929032258064,-0.0565336693548387,-0.016245620967741937,124,124,200706,3.238095238095235
-0.005622471999999996,-0.007521983999999991,0.0018995119999999947,125,125,200707,3.1519999999999992
-0.0025652096774193512,0.009670887999999996,-0.012236097677419348,124,125,200708,2.3200000000000003
0.04030072950819673,0.006503204918032794,0.033797524590163934,122,122,200709,3.0987096774193494
-0.07199818852459017,-0.1022559016393443,0.03025771311475413,122,122,200710,3.475409836065557
-0.01500990163934426,-0.02221489344262294,0.0072049918032786806,122,122,200711,3.524590163934409
-0.08372235,-0.04663515833333332,-0.03708719166666668,120,120,200712,2.9836065573770423
-0.010182892561983462,-0.02816585950413222,0.017982966942148758,121,121,200801,3.239669421487596
0.0009954958677685897,-0.014400106557377045,0.015395602425145635,121,122,200802,2.3206882536241653
0.04313283760683763,0.025609641025641037,0.017523196581196592,117,117,200803,2.550196450345477
0.06427916666666667,0.04687549166666667,0.017403674999999993,120,120,200804,2.499999999999996
-0.12982122499999998,-0.10065734166666668,-0.029163883333333307,120,120,200805,2.4833333333333294
0.0492403305785124,0.030211297520661158,0.01902903305785124,121,121,200806,2.8429752066115643
0.04643093442622951,0.004755229508196715,0.0416757049180328,122,122,200807,2.508196721311471
-0.10251881147540985,-0.11762916393442621,0.01511035245901636,122,122,200808,2.4918032786885203
-0.26316231886930574,-0.2535107685950413,-0.009651550274264453,121,121,200809,2.8524590163934356
-0.1918173196721312,-0.12446969672131147,-0.06734762295081972,122,122,200810,2.557377049180322
0.03498969105691057,0.024146398373983725,0.010843292682926844,123,123,200811,2.390243902439022
-0.09272372499999999,-0.08493310833333333,-0.0077906166666666665,120,120,200812,2.666666666666666
-0.14117922314049586,-0.10666970247933882,-0.034509520661157034,121,121,200901,2.628099173553714
0.1453563553719008,0.10247586776859502,0.04288048760330579,121,121,200902,2.628099173553712
0.38488725423728803,0.17650314406779655,0.2083841101694915,118,118,200903,2.6776859504132173
0.053424583333333345,0.04834542500000001,0.0050791583333333334,120,120,200904,2.666666666666662
0.02874465289256199,0.007813628099173554,0.020931024793388434,121,121,200905,2.57851239669421
