ret_long,ret_short,ret_long_short,n_long,n_short,yyyymm,turnover,ret_ls_net_100M,ret_ls_net_500M,ret_ls_net_1B,ret_ls_net_5B
0.21568830980138318,0.2581439062337617,-0.042455596432378534,152,152,200001,0.0,-0.042455596432378534,-0.042455596432378534,-0.042455596432378534,-0.042455596432378534
-0.03749962610385483,-0.03633375033841909,-0.0011658757654357393,153,153,200002,3.3271841889130744,-0.040527878237077576,-0.05049291090031352,-0.05795990293376708,-0.08947210310756644
-0.030305270417080997,-0.2025016684213024,0.1721963980042214,150,150,200003,3.4788179590304837,0.129356255262206,0.12016829357970935,0.11328357588681229,0.08422868991577014
-0.10033716780203109,-0.11162662030605648,0.011289452504025396,154,154,200004,3.084189375457905,-0.033387708753983475,-0.04419150422541101,-0.05228699748092572,-0.08645159854524939
0.18768339310855003,0.14356310993306892,0.04412028317548111,153,153,200005,2.8720687821718087,0.009733202143626045,0.000950810429470629,-0.005630005828784444,-0.033402366949305984
-0.03825841968603166,-0.062372282682032334,0.024113862996000678,155,155,200006,3.175533346268461,-0.010941941445016277,-0.019552023065841938,-0.026003724032892563,-0.0532311927946559
0.19228498614388534,0.06044922690697925,0.1318357592369061,155,155,200007,2.8462624739206457,0.10058493126955989,0.09236864498881928,0.08621202249934108,0.06022984394420704
-0.0537162372002685,-0.07230306397899275,0.018586826778724246,154,154,200008,2.4345877405649965,-0.00450084922273122,-0.010652882352473567,-0.015262719963824785,-0.034717156894624776
-0.06941109967546827,-0.11381993716505392,0.044408837489585656,153,153,200009,2.839652678197687,0.016234386183007522,0.00980277914857064,0.004983451394069541,-0.0153550758499119
-0.2051083734721469,-0.16657847727791059,-0.0385298961942363,154,154,200010,2.742173532249475,-0.07491379055490258,-0.0837052777487709,-0.09029290942618744,-0.11809403297901387
0.03748324827410063,-0.013463540639462299,0.050946788913562926,153,153,200011,2.588502592998411,0.02030179010272713,0.012665022543115738,0.006942644658763014,-0.01720693479089462
0.18875110344215942,0.28704151943221806,-0.09829041599005864,149,149,200012,2.8434481341596873,-0.14140391507350122,-0.15255984648443227,-0.16091920202156962,-0.19619735470072766
-0.06398847607590263,-0.2201654441599284,0.15617696808402576,150,150,200101,2.8703685057662724,0.12013978469282169,0.11097868265836568,0.10411409142011424,0.0751441431140308
-0.051196022677472974,-0.12197379422651633,0.07077777154904336,150,150,200102,2.732305192658826,0.04266827293781923,0.03566566611162816,0.030418477150824928,0.008274290021418454
0.11968584469447824,0.12607103088221716,-0.006385186187738923,142,142,200103,2.6410453996779966,-0.03820245278017188,-0.04730632451071601,-0.05412803197348719,-0.08291700216802528
0.09398065380053659,-0.005684580430556933,0.09966523423109352,147,147,200104,2.635177717412912,0.0696435639011631,0.06085507161670652,0.054269684082934595,0.02647803126523532
0.043032004592578124,-0.040516542441880965,0.08354854703445909,147,147,200105,2.7372317293660453,0.06122554074320887,0.05518455051521166,0.0506579195014426,0.03155463105815146
-0.05785365214460999,-0.0946051296207259,0.03675147747611591,148,148,200106,2.92624460637973,0.010050647250910368,0.002820932545851272,-0.0025964327484926386,-0.025458798049691755
-0.023137368539776892,-0.11311780251688364,0.08998043397710674,148,148,200107,2.8485419222282977,0.06484879920673099,0.05897882802877397,0.05458034490246043,0.03601786618057461
-0.1283830262454521,-0.25380040157593275,0.12541737533048067,147,147,200108,2.615221313571774,0.10366737076964865,0.09823783034101222,0.09416937050790852,0.07699965610545052
0.15925893677376485,0.15670609317744316,0.0025528435963216856,147,147,200109,2.7502958735267953,-0.02860242238343439,-0.03785110219927155,-0.04478131716581159,-0.07402821073348352
0.1164172673808443,0.13961579597845847,-0.023198528597614163,148,148,200110,2.750498359453255,-0.05504813909332996,-0.06311856966381324,-0.06916589964384062,-0.09468684194481988
0.04936891100782295,0.07187216027028899,-0.022503249262466038,148,148,200111,2.464179488797061,-0.04589825908650457,-0.052361945119664785,-0.05720531028939603,-0.07764528023440065
0.016540510155785164,-0.05678829491451344,0.0733288050702986,144,145,200112,2.396948578684166,0.05144995204172434,0.04580775736326477,0.04157995158088312,0.02373776539486948
-0.07755207761493457,-0.11958522881401176,0.04203315119907719,146,146,200201,2.5150635038121463,0.020479670414885357,0.0152805541667329,0.011384755636219473,-0.005056293527931396
0.10467770161917231,0.11467584746269499,-0.009998145843522682,146,146,200202,2.4184148003105053,-0.031249801116711495,-0.03670425479825366,-0.04079138261441992,-0.05803987963998403
0.024082228716698732,-0.08465619867009473,0.10873842738679346,139,139,200203,2.4648144493580606,0.0893998121318019,0.08508395985773887,0.08185000813504319,0.06820208490418678
-0.010524991937731078,-0.05109675849882017,0.040571766561089094,145,146,200204,2.460127649713863,0.020701992895711754,0.015837564469920438,0.012192554008821431,-0.003190119331546379
-0.057045832130563565,-0.1407250510111307,0.08367921888056713,147,147,200205,2.3847807031703456,0.06293042922338651,0.0583389766530938,0.05489851228905407,0.04037906439829465
