feature,x,training_density,deployment_density_volvw,deployment_density_mcap
Illiquidity,0.0,1.0,12.862854524465545,11.870474970417236
Illiquidity,0.0033444816053511705,1.0,14.060595341169241,12.819355087126025
Illiquidity,0.006688963210702341,1.0,14.589872056831892,13.330747154824703
Illiquidity,0.010033444816053512,1.0,14.445482113235386,13.381372490145527
Illiquidity,0.013377926421404682,1.0,13.735108844469154,13.005194732293113
Illiquidity,0.016722408026755852,1.0,12.638240370308221,12.282790030318264
Illiquidity,0.020066889632107024,1.0,11.352416133491907,11.322435839314794
Illiquidity,0.023411371237458192,1.0,10.047290295088077,10.238610296441827
Illiquidity,0.026755852842809364,1.0,8.839194944683586,9.133432951529029
Illiquidity,0.030100334448160536,1.0,7.787689791599793,8.084699056341531
Illiquidity,0.033444816053511704,1.0,6.907244045806117,7.14155685523831
Illiquidity,0.03678929765886287,1.0,6.18456971786669,6.3266087225041066
Illiquidity,0.04013377926421405,1.0,5.5942243556323055,5.64195149359541
Illiquidity,0.043478260869565216,1.0,5.109054881439633,5.076520974445364
Illiquidity,0.046822742474916385,1.0,4.705378815622655,4.61274803038552
Illiquidity,0.05016722408026756,1.0,4.364469032588453,4.231480856503155
Illiquidity,0.05351170568561873,1.0,4.072140244153755,3.9149711396273172
Illiquidity,0.056856187290969896,1.0,3.817735911169217,3.648252027744986
Illiquidity,0.06020066889632107,1.0,3.593185353155854,3.419437091468158
Illiquidity,0.06354515050167224,1.0,3.392337977668063,3.2194391516468372
Illiquidity,0.06688963210702341,1.0,3.210538970335917,3.041469738006152
Illiquidity,0.07023411371237458,1.0,3.04433466400583,2.8805285501020994
Illiquidity,0.07357859531772575,1.0,2.8912141425185167,2.73297565019698
Illiquidity,0.07692307692307693,1.0,2.7493488006614992,2.5962076067843047
Illiquidity,0.0802675585284281,1.0,2.6173437426760766,2.468423141873689
Illiquidity,0.08361204013377926,1.0,2.4940406924016876,2.3484503592112618
Illiquidity,0.08695652173913043,1.0,2.3784054238359995,2.235606306982342
Illiquidity,0.0903010033444816,1.0,2.2695037301553405,2.1295654082779234
Illiquidity,0.09364548494983277,1.0,2.1665380024770986,2.0302238860295985
Illiquidity,0.09698996655518395,1.0,2.068899161720748,1.9375604538482265
Illiquidity,0.10033444816053512,1.0,1.9761929084362277,1.8515057406914979
Illiquidity,0.10367892976588629,1.0,1.8882197268031062,1.7718400973330588
Illiquidity,0.10702341137123746,1.0,1.8049127196771888,1.6981387587090166
Illiquidity,0.11036789297658862,1.0,1.726255033088743,1.6297747636723119
Illiquidity,0.11371237458193979,1.0,1.6522041385451909,1.5659765673767176
Illiquidity,0.11705685618729096,1.0,1.5826446196503463,1.5059237517034907
Illiquidity,0.12040133779264214,1.0,1.5173789152874937,1.4488553008701661
Illiquidity,0.12374581939799331,1.0,1.4561517791913452,1.3941633038386851
Illiquidity,0.12709030100334448,1.0,1.3986931263547686,1.3414507465876624
Illiquidity,0.13043478260869565,1.0,1.3447585170162526,1.2905430050077664
Illiquidity,0.13377926421404682,1.0,1.2941488264437615,1.2414551854205784
Illiquidity,0.13712374581939799,1.0,1.2467007122661102,1.1943279694284759
Illiquidity,0.14046822742474915,1.0,1.202253949498213,1.149350487871151
Illiquidity,0.14381270903010032,1.0,1.160613885461234,1.1066890064779795
Illiquidity,0.1471571906354515,1.0,1.1215302496760553,1.0664356384024112
Illiquidity,0.1505016722408027,1.0,1.084704841579028,1.0285839929906022
Illiquidity,0.15384615384615385,1.0,1.0498248089055082,0.9930311607045387
Illiquidity,0.15719063545150502,1.0,1.01660477221625,0.9595997881407162
Illiquidity,0.1605351170568562,1.0,0.9848180276398677,0.9280712179865535
Illiquidity,0.16387959866220736,1.0,0.9543055287285989,0.8982206331361086
Illiquidity,0.16722408026755853,1.0,0.9249647642241758,0.8698469944172662
Illiquidity,0.1705685618729097,1.0,0.8967299062605788,0.8427932588221541
Illiquidity,0.17391304347826086,1.0,0.8695547154738031,0.816955097280109
Illiquidity,0.17725752508361203,1.0,0.8434028654206273,0.7922786369328987
Illiquidity,0.1806020066889632,1.0,0.8182433139911108,0.7687494370789892
Illiquidity,0.18394648829431437,1.0,0.7940464719766229,0.7463759085165708
Illiquidity,0.18729096989966554,1.0,0.7707801339858396,0.7251707128729044
Illiquidity,0.1906354515050167,1.0,0.748407841820727,0.7051334223576882
Illiquidity,0.1939799331103679,1.0,0.7268920919080307,0.6862370590957246
Illiquidity,0.19732441471571907,1.0,0.7062004638931432,0.6684202813646277
Illiquidity,0.20066889632107024,1.0,0.6863086306570042,0.651586104143571
Illiquidity,0.2040133779264214,1.0,0.6671949978838997,0.6356071865315933
Illiquidity,0.20735785953177258,1.0,0.6488279649697221,0.6203368607044728
Illiquidity,0.21070234113712374,1.0,0.6311538933490108,0.6056242056118772
Illiquidity,0.2140468227424749,1.0,0.6140956352202085,0.5913306852226359
Illiquidity,0.21739130434782608,1.0,0.5975654933043952,0.5773454004837868
Illiquidity,0.22073578595317725,1.0,0.5814866056905758,0.5635960970644339
Illiquidity,0.22408026755852842,1.0,0.5658104195756056,0.5500538507670807
Illiquidity,0.22742474916387959,1.0,0.5505202413328298,0.5367306993041486
Illiquidity,0.23076923076923075,1.0,0.5356203395482094,0.5236710406246698
Illiquidity,0.23411371237458192,1.0,0.5211196768696402,0.5109389015852199
Illiquidity,0.23745819397993312,1.0,0.5070219621873568,0.49860381655747754
Illiquidity,0.2408026755852843,1.0,0.4933277050829146,0.48672792409360727
Illiquidity,0.24414715719063546,1.0,0.4800441915571891,0.47535617179744444
Illiquidity,0.24749163879598662,1.0,0.4671931718354665,0.4645105825167992
Illiquidity,0.2508361204013378,1.0,0.454807804967002,0.4541887295947926
Illiquidity,0.25418060200668896,1.0,0.44291826961334163,0.44436605568906834
Illiquidity,0.25752508361204013,1.0,0.43153347122745495,0.4350013782654705
