metric,value
SR_gross(1A),1.0696867202986946
SR_net(1A),-1.7974029594252097
SR_gross(1B),0.46036919351931543
SR_net(1B),-1.2509612279137967
SR_gross(2A),1.0975627598340778
SR_net(2A),-1.102547176443488
SR_gross(2B),0.8425677017690169
SR_net(2B),-0.8573089402223099
Net training effect,0.6948557829817217
Net portfolio effect,0.546441731511413
Net total effect,0.9400940192028998
Net interaction,-0.3012034952902348
Training share (%),73.91343512331733
"LW p-val (training, net)",0.046590681863627276
"LW p-val (total, net)",0.001799640071985603
"LW p-val (H1, net)",0.3245350929814037
Gross training effect,0.0278760395353832
Gross portfolio effect,-0.6093175267793791
Gross total effect,-0.22711901852967775
"LW p-val (training, gross)",0.46710657868426314
"LW p-val (total, gross)",0.7906418716256749
"LW p-val (H1, gross)",0.019596080783843232
alpha_capm(1A)_annual,-0.23158051524829798
alpha_capm(1A)_tstat,-9.649905806482328
alpha_capm(1A)_pvalue,4.920090117087403e-22
alpha_capm(1B)_annual,-0.26797326112293984
alpha_capm(1B)_tstat,-4.7958334398569145
alpha_capm(1B)_pvalue,1.6199984917907655e-06
alpha_capm(2A)_annual,-0.19477364391446242
alpha_capm(2A)_tstat,-6.809082534056745
alpha_capm(2A)_pvalue,9.822312021481068e-12
alpha_capm(2B)_annual,-0.1917780373667078
alpha_capm(2B)_tstat,-3.4875008783649952
alpha_capm(2B)_pvalue,0.0004875573218497884
alpha_ff3(1A)_annual,-0.23463342897291822
alpha_ff3(1A)_tstat,-9.965290204483486
alpha_ff3(1A)_pvalue,2.1624141020718993e-23
alpha_ff3(1B)_annual,-0.26916537546019237
alpha_ff3(1B)_tstat,-5.122367117799558
alpha_ff3(1B)_pvalue,3.017237187856265e-07
alpha_ff3(2A)_annual,-0.19769887725910754
alpha_ff3(2A)_tstat,-7.363893580283666
alpha_ff3(2A)_pvalue,1.7862211188362146e-13
alpha_ff3(2B)_annual,-0.1960239569433232
alpha_ff3(2B)_tstat,-3.826539678833245
alpha_ff3(2B)_pvalue,0.0001299572096619113
alpha_ff5(1A)_annual,-0.23869348572483134
alpha_ff5(1A)_tstat,-9.698066490970232
alpha_ff5(1A)_pvalue,3.072660469067217e-22
alpha_ff5(1B)_annual,-0.2878414116744075
alpha_ff5(1B)_tstat,-5.477379071121631
alpha_ff5(1B)_pvalue,4.316718180966747e-08
alpha_ff5(2A)_annual,-0.19657468373212084
alpha_ff5(2A)_tstat,-7.009041887734606
alpha_ff5(2A)_pvalue,2.3995561424535777e-12
alpha_ff5(2B)_annual,-0.2138670997799292
alpha_ff5(2B)_tstat,-4.491193918505377
alpha_ff5(2B)_pvalue,7.082502882684298e-06
alpha_ff5_mom(1A)_annual,-0.24104135404627386
alpha_ff5_mom(1A)_tstat,-9.63960369299286
alpha_ff5_mom(1A)_pvalue,5.439757819454976e-22
alpha_ff5_mom(1B)_annual,-0.2946884407480148
alpha_ff5_mom(1B)_tstat,-5.8379946911880225
alpha_ff5_mom(1B)_pvalue,5.283284044023583e-09
alpha_ff5_mom(2A)_annual,-0.19764140683619194
alpha_ff5_mom(2A)_tstat,-6.9889940117433555
alpha_ff5_mom(2A)_pvalue,2.7686423732194355e-12
alpha_ff5_mom(2B)_annual,-0.21687684288701248
alpha_ff5_mom(2B)_tstat,-4.5419578158528475
alpha_ff5_mom(2B)_pvalue,5.573419527048407e-06
Turnover (1A),2.4105896321897413
Turnover (1B),2.249586285041124
Turnover (2A),2.49492439804678
Turnover (2B),2.3273760470984186
