metric,value
SR_gross(1A),1.0696867202986946
SR_net(1A),-1.7974029594252097
SR_gross(1B),0.46036919351931543
SR_net(1B),-1.2509612279137967
SR_gross(2A),1.2340455684511649
SR_net(2A),-0.9004200895527132
SR_gross(2B),0.6244293394854625
SR_net(2B),-0.9845743219386973
Net training effect,0.8969828698724964
Net portfolio effect,0.546441731511413
Net total effect,0.8128286374865124
Net interaction,-0.630595963897397
Training share (%),110.35325633287378
"LW p-val (training, net)",0.003199360127974405
"LW p-val (total, net)",0.013397320535892822
"LW p-val (H1, net)",0.13897220555888823
Gross training effect,0.16435884815247026
Gross portfolio effect,-0.6093175267793791
Gross total effect,-0.4452573808132321
"LW p-val (training, gross)",0.2633473305338932
"LW p-val (total, gross)",0.9316136772645471
"LW p-val (H1, gross)",0.008398320335932814
alpha_capm(1A)_annual,-0.23158051524829798
alpha_capm(1A)_tstat,-9.649905806482328
alpha_capm(1A)_pvalue,4.920090117087403e-22
alpha_capm(1B)_annual,-0.26797326112293984
alpha_capm(1B)_tstat,-4.7958334398569145
alpha_capm(1B)_pvalue,1.6199984917907655e-06
alpha_capm(2A)_annual,-0.15090667447789635
alpha_capm(2A)_tstat,-5.4650884427903215
alpha_capm(2A)_pvalue,4.626760604031079e-08
alpha_capm(2B)_annual,-0.22318045318569302
alpha_capm(2B)_tstat,-3.7675610407969096
alpha_capm(2B)_pvalue,0.00016485024031928826
alpha_ff3(1A)_annual,-0.23463342897291822
alpha_ff3(1A)_tstat,-9.965290204483486
alpha_ff3(1A)_pvalue,2.1624141020718993e-23
alpha_ff3(1B)_annual,-0.26916537546019237
alpha_ff3(1B)_tstat,-5.122367117799558
alpha_ff3(1B)_pvalue,3.017237187856265e-07
alpha_ff3(2A)_annual,-0.15673276081411586
alpha_ff3(2A)_tstat,-6.315945508463348
alpha_ff3(2A)_pvalue,2.685146573897047e-10
alpha_ff3(2B)_annual,-0.2245441879993038
alpha_ff3(2B)_tstat,-4.048898635221809
alpha_ff3(2B)_pvalue,5.145922491447624e-05
alpha_ff5(1A)_annual,-0.23869348572483134
alpha_ff5(1A)_tstat,-9.698066490970232
alpha_ff5(1A)_pvalue,3.072660469067217e-22
alpha_ff5(1B)_annual,-0.2878414116744075
alpha_ff5(1B)_tstat,-5.477379071121631
alpha_ff5(1B)_pvalue,4.316718180966747e-08
alpha_ff5(2A)_annual,-0.15715745829705216
alpha_ff5(2A)_tstat,-6.247708364965212
alpha_ff5(2A)_pvalue,4.165184403184002e-10
alpha_ff5(2B)_annual,-0.23672146746701944
alpha_ff5(2B)_tstat,-4.373526992952543
alpha_ff5(2B)_pvalue,1.222551203740551e-05
alpha_ff5_mom(1A)_annual,-0.24104135404627386
alpha_ff5_mom(1A)_tstat,-9.63960369299286
alpha_ff5_mom(1A)_pvalue,5.439757819454976e-22
alpha_ff5_mom(1B)_annual,-0.2946884407480148
alpha_ff5_mom(1B)_tstat,-5.8379946911880225
alpha_ff5_mom(1B)_pvalue,5.283284044023583e-09
alpha_ff5_mom(2A)_annual,-0.1593871924687196
alpha_ff5_mom(2A)_tstat,-6.254004482350339
alpha_ff5_mom(2A)_pvalue,4.0005952146023604e-10
alpha_ff5_mom(2B)_annual,-0.24417253727357396
alpha_ff5_mom(2B)_tstat,-4.696749364097564
alpha_ff5_mom(2B)_pvalue,2.6433447618812012e-06
Turnover (1A),2.4105896321897413
Turnover (1B),2.249586285041124
Turnover (2A),2.1489408084559916
Turnover (2B),2.1911563564802123
