quintile,gross_sr_std,gross_sr_wt,net_sr_std,net_sr_wt
Q1,2.0678264309871723,2.043789905710012,-3.0389252719193345,-3.0595144254996582
Q2,1.269402145696756,1.2545410250874547,-1.845603767716613,-1.8457809895726605
Q3,0.8652217785920809,0.8159962163042906,-0.8502346909722498,-0.8433569832479594
Q4,0.6284538099126502,0.6151770736750461,-0.4455382735401398,-0.43568078265253185
Q5,0.4722498299613675,0.4090482967344104,-0.2685153838830994,-0.3193048626324748
