quintile,gross_sr_std,gross_sr_wt,net_sr_std,net_sr_wt
Q1,1.7228917779409214,1.7229881754154583,-3.0478117713018693,-3.0474342115320474
Q2,1.0894826597063492,1.0896808072453699,-1.1911446498930534,-1.190788792602784
Q3,0.845630380481215,0.846619670286179,-0.856112275745207,-0.8547032831750554
Q4,0.7167619471920945,0.7166353030401716,-0.6386067046658133,-0.6386616821503656
Q5,0.5603365479691764,0.5612324278145882,-0.3091239829310194,-0.30819745106209956
