quintile,gross_sr_std,gross_sr_wt,net_sr_std,net_sr_wt
Q1,1.052555467479648,1.151980422661658,-3.5620345724792437,-3.013835593725642
Q2,0.7640503624052418,1.0812000736568073,-2.638344988442951,-1.6000238352566103
Q3,0.4716123961552583,0.9185283699666076,-1.4938505827030144,-1.22740971754867
Q4,0.2805334274213387,0.5936577075228204,-1.1347314184445187,-0.8433906256253452
Q5,0.20033442051177697,0.48085190691101276,-0.7837853077680667,-0.49503389062474334
