metric,value
SR_gross(1A),1.0696867202986946
SR_net(1A),-1.7974029594252097
SR_gross(1B),0.46036919351931543
SR_net(1B),-1.2509612279137967
SR_gross(2A),1.0515209216220152
SR_net(2A),-1.2963679229017206
SR_gross(2B),0.6173936136032603
SR_net(2B),-1.1783977953677307
Net training effect,0.501035036523489
Net portfolio effect,0.546441731511413
Net total effect,0.619005164057479
Net interaction,-0.428471603977423
Training share (%),80.94198006996989
"LW p-val (training, net)",0.03579284143171366
"LW p-val (total, net)",0.03499300139972006
"LW p-val (H1, net)",0.5150969806038792
Gross training effect,-0.018165798676679445
Gross portfolio effect,-0.6093175267793791
Gross total effect,-0.4522931066954343
"LW p-val (training, gross)",0.5578884223155369
"LW p-val (total, gross)",0.9242151569686062
"LW p-val (H1, gross)",0.014797040591881624
alpha_capm(1A)_annual,-0.23158051524829798
alpha_capm(1A)_tstat,-9.649905806482328
alpha_capm(1A)_pvalue,4.920090117087403e-22
alpha_capm(1B)_annual,-0.26797326112293984
alpha_capm(1B)_tstat,-4.7958334398569145
alpha_capm(1B)_pvalue,1.6199984917907655e-06
alpha_capm(2A)_annual,-0.20197061373343844
alpha_capm(2A)_tstat,-6.4748802400657866
alpha_capm(2A)_pvalue,9.48871703986016e-11
alpha_capm(2B)_annual,-0.24038403320319587
alpha_capm(2B)_tstat,-4.355128492669744
alpha_capm(2B)_pvalue,1.3298888536992474e-05
alpha_ff3(1A)_annual,-0.23463342897291822
alpha_ff3(1A)_tstat,-9.965290204483486
alpha_ff3(1A)_pvalue,2.1624141020718993e-23
alpha_ff3(1B)_annual,-0.26916537546019237
alpha_ff3(1B)_tstat,-5.122367117799558
alpha_ff3(1B)_pvalue,3.017237187856265e-07
alpha_ff3(2A)_annual,-0.20613098638584873
alpha_ff3(2A)_tstat,-7.30278102128982
alpha_ff3(2A)_pvalue,2.818797466192742e-13
alpha_ff3(2B)_annual,-0.24173535266560423
alpha_ff3(2B)_tstat,-4.723117526455957
alpha_ff3(2B)_pvalue,2.3225653889665923e-06
alpha_ff5(1A)_annual,-0.23869348572483134
alpha_ff5(1A)_tstat,-9.698066490970232
alpha_ff5(1A)_pvalue,3.072660469067217e-22
alpha_ff5(1B)_annual,-0.2878414116744075
alpha_ff5(1B)_tstat,-5.477379071121631
alpha_ff5(1B)_pvalue,4.316718180966747e-08
alpha_ff5(2A)_annual,-0.21061033356423783
alpha_ff5(2A)_tstat,-7.733887901247579
alpha_ff5(2A)_pvalue,1.0431089195693969e-14
alpha_ff5(2B)_annual,-0.2640166124224804
alpha_ff5(2B)_tstat,-5.231077127234946
alpha_ff5(2B)_pvalue,1.6852517286277143e-07
alpha_ff5_mom(1A)_annual,-0.24104135404627386
alpha_ff5_mom(1A)_tstat,-9.63960369299286
alpha_ff5_mom(1A)_pvalue,5.439757819454976e-22
alpha_ff5_mom(1B)_annual,-0.2946884407480148
alpha_ff5_mom(1B)_tstat,-5.8379946911880225
alpha_ff5_mom(1B)_pvalue,5.283284044023583e-09
alpha_ff5_mom(2A)_annual,-0.21423306396941455
alpha_ff5_mom(2A)_tstat,-7.892648250686968
alpha_ff5_mom(2A)_pvalue,2.9584057283495175e-15
alpha_ff5_mom(2B)_annual,-0.27080972203931525
alpha_ff5_mom(2B)_tstat,-5.616734378640317
alpha_ff5_mom(2B)_pvalue,1.9460022391155346e-08
Turnover (1A),2.4105896321897413
Turnover (1B),2.249586285041124
Turnover (2A),2.3050040953770057
Turnover (2B),2.337902744967238
