Quintile,Gross_SR,Avg_Ret_pct,N_months,Net_SR_100M,Avg_TC_100M_pct,Net_SR_500M,Avg_TC_500M_pct,Net_SR_1B,Avg_TC_1B_pct,Net_SR_5B,Avg_TC_5B_pct
Q1,2.0511057311057797,2.8056564172079845,299,-0.5672242356293475,3.558573395923377,-2.192067086041459,6.393643126453696,-2.848613016997616,8.518015801142015,-3.684978865757942,17.48329347501763
Q2,1.4760880123898201,2.3830655705405546,299,0.48543086143846564,1.6276894650013494,-0.004117305497036709,2.389397073506654,-0.3756326174045696,2.960159341603732,-1.8171231375950276,5.3688902955603375
Q3,1.367223179694088,2.044881283589809,299,0.6262323389875472,1.124452806447837,0.40573725172919634,1.452658526187701,0.23815401758066784,1.698589430526113,-0.47680067960707695,2.7364670459989693
Q4,0.7143030239880955,1.0144254716342502,299,0.16458439277285142,0.7837239631074685,0.07066694068129048,0.915666141039464,-7.707619439902226e-05,1.0145329711633089,-0.30112796535810016,1.4317707728716198
Q5,0.43485279848933683,0.6543998489150865,299,0.09519426176694544,0.5118200379199784,0.07048454947511437,0.5488815905839247,0.05195241904437597,0.5766525300119585,-0.026398435359930448,0.6938514500523095
