ret_long,ret_short,ret_long_short,n_long,n_short,yyyymm,turnover,ret_ls_net_100M,ret_ls_net_500M,ret_ls_net_1B,ret_ls_net_5B
-0.036570118654479344,-0.06205793363380094,0.025487814979321594,346,347,202001,2.0,0.02232548016901678,0.02134058765837224,0.02060258861919974,0.01748808503512137
-0.1892779954421232,-0.24576509190034196,0.056487096458218755,349,411,202002,2.3212796140168193,0.05203937489871929,0.05071083739441976,0.049715338503849425,0.04551413403330718
0.21417138426908683,0.16054597645132943,0.0536254078177574,613,379,202003,1.3369031964389662,0.046540336654155925,0.04482339576535661,0.043536858693995734,0.03810741487751602
0.09816497598698902,0.045067531500365604,0.053097444486623416,445,429,202004,2.017613391981092,0.045756299895780034,0.04366163074875945,0.04209205457554452,0.0354681291264773
0.09500141050470418,0.07276994473502002,0.022231465769684156,445,429,202005,1.1411707838114227,0.017997866159958145,0.016625249265918903,0.015596720834638624,0.011256125094648602
0.050237851778103845,0.033256062593893174,0.01698178918421067,457,530,202006,1.3525919414050251,0.013009163890784492,0.011929624009692975,0.011120703862181058,0.007706899012944517
0.05808017275481905,0.038624628407573594,0.019455544347245453,428,520,202007,1.4495960822968832,0.015609861699180546,0.014674018646012303,0.013972773315593018,0.01101337773513531
-0.0022676741956400154,-0.033991921224369295,0.03172424702872928,370,533,202008,2.3820699704220925,0.02635129105781043,0.02496606727805177,0.023928092263060766,0.01954763004999594
-0.025801752290531332,-0.012374670976003565,-0.013427081314527767,356,530,202009,2.2730920469276716,-0.01864782577505181,-0.019998466486190084,-0.021010527737864156,-0.025281628685610683
0.20788042791688685,0.17437550330791482,0.03350492460897203,357,527,202010,2.2753666211564383,0.028927866072407875,0.027745190634836964,0.02685898901674461,0.023119040901284298
0.09945587525398344,0.04324211272246152,0.056213762531521924,440,533,202011,1.6774589365598667,0.05176758067873926,0.050501951903249506,0.04955359174194697,0.04555132213914945
0.11448525510820481,0.0560047786227993,0.05848047648540551,462,629,202012,1.2723089471085165,0.05590008507593803,0.055306267393169385,0.05486130829906469,0.052983491906632485
0.1287789076227566,0.05250417831163751,0.07627472931111909,445,601,202101,0.895762718794572,0.07407796402808604,0.07353005324419981,0.07311949307881113,0.07138684704716236
0.04470263641287261,-0.012173472972386358,0.056876109385258965,461,596,202102,0.937644722705844,0.05455852896295333,0.05404761105430825,0.053664770367024155,0.05204910607833586
0.011598163047870662,0.01195021178363314,-0.0003520487357624776,471,530,202103,1.227531474990558,-0.0035809394151505875,-0.004205153002582503,-0.0046728883369305104,-0.006646825019640007
0.031359600245047345,-0.016620138305886073,0.04797973855093342,430,386,202104,3.6328946099403012,0.04161136753399034,0.040360165875555465,0.039422616232567834,0.03546596917973361
0.036589874257689475,0.016645380713117386,0.01994449354457209,390,422,202105,3.6546272849608314,0.013456622545918551,0.012123915068376668,0.011125291536068284,0.006910900452298262
-0.05172523680920871,-0.04753230811966006,-0.004192928689548646,497,624,202106,1.7410741666929361,-0.0072649293615813055,-0.007795534807246989,-0.008193127747439731,-0.009871049494632007
0.013254445329166023,0.029007131128104567,-0.015752685798938543,497,613,202107,0.3905790520554167,-0.016665938006055862,-0.016879475726765028,-0.017039483677893947,-0.017714749241695815
-0.044170223580440336,-0.03685514222729677,-0.007315081353143564,500,606,202108,0.29210943634896736,-0.008078921885587865,-0.0082600261021536,-0.008395731000273026,-0.008968432818481153
0.02060547009765394,0.03916591326621402,-0.01856044316856008,670,457,202109,1.1741130158916349,-0.020825902111533713,-0.021203942205500887,-0.02148721497192072,-0.02268268271572107
-0.0728457255004535,-0.06506163940860055,-0.007784086091852951,657,593,202110,0.6757043162491215,-0.009369174178027741,-0.009694923378924159,-0.009939013566101485,-0.010969122986913934
-0.030708456656308725,-0.032224533793601115,0.0015160771372923904,416,418,202111,3.965308265598331,-0.006451317768208778,-0.008133146089407883,-0.009393372633607922,-0.014711780761974408
-0.14576426751549892,-0.14272630742432885,-0.0030379600911700777,511,631,202112,1.949889527239829,-0.0083449473309964,-0.009491120508231567,-0.010349970275472947,-0.013974488108527859
-0.012482619284194283,-0.014746173808780981,0.002263554524586698,544,644,202201,1.2738557634821874,-0.0016366506476142135,-0.0026722579893241833,-0.0034482586339445757,-0.006723136595340368
0.05823904073395845,-0.018877818502871072,0.07711685923682952,522,557,202202,0.9110797925735472,0.07390568060356235,0.07282674927125492,0.07201828512113673,0.06860640467212521
-0.19497596109965853,-0.0690414106167466,-0.12593455048291194,570,426,202203,1.7689463128680418,-0.1310737584875969,-0.1326991568917968,-0.13391709940593677,-0.13905706046841143
-0.062225953015009855,-0.029240988058672916,-0.03298496495633694,582,778,202204,1.5049898070291192,-0.037432407208538514,-0.03864613950950898,-0.03955561263703095,-0.04339377117781465
-0.12376204812636858,-0.0949554186819378,-0.028806629444430784,465,522,202205,2.2967587900948527,-0.036684776779787834,-0.03892428659768066,-0.04060239469167019,-0.04768434655852044
0.10881805834085304,0.08287796675892942,0.02594009158192362,584,577,202206,1.8244075295954527,0.02122079431491919,0.019801192585091776,0.01873745750608846,0.014248282669518884
-0.029271185306782438,0.06474188129515379,-0.09401306660193623,426,427,202207,3.829486970346384,-0.10499010748117997,-0.10834614644656411,-0.11086089146199544,-0.12147361850888443
-0.12644543056045954,-0.11804024526109475,-0.008405185299364792,434,544,202208,1.3296831437161514,-0.012148831765383936,-0.013316103324967934,-0.014190762518855635,-0.017881999295078006
0.05881271561787186,0.045171241584169936,0.013641474033701924,640,457,202209,2.342854652378805,0.00741551790098489,0.005709124796359946,0.004430491384029829,-0.0009655974101909822
0.037859274406034496,-0.01319999337538449,0.051059267781418984,685,568,202210,1.3902632341182664,0.046798060890000985,0.04551710205543208,0.04455725478386259,0.04050650727771002
-0.048295725400112705,-0.0890710022812112,0.0407752768810985,664,554,202211,1.7325222215794693,0.03535484799064952,0.033696833127204506,0.03245445046825282,0.027211347105353514
0.08077885957934322,0.15329153826723518,-0.07251267868789196,480,577,202212,2.173884378545062,-0.077376724041828,-0.07875768219110539,-0.07979246088653602,-0.08415943399162343
-0.05203612892066879,-0.08689072885350199,0.0348545999328332,417,547,202301,2.7873504267822353,0.02908255267523118,0.027304714143788274,0.025972545288985953,0.020350526217617473
-0.09605679535164562,-0.010722804180815544,-0.08533399117083007,412,455,202302,3.856770836703726,-0.0949584282688287,-0.09818037159533782,-0.10059463615064033,-0.1107833155543887
-0.04611042486113047,-0.009652491475298054,-0.03645793338583242,431,447,202303,0.7644055113557688,-0.040164360680589234,-0.042179612761885164,-0.04368968018915548,-0.050062466825445455
-0.040185903586569295,0.04067540568323286,-0.08086130926980215,424,602,202304,2.878960826431329,-0.08831707369921284,-0.09097021924438038,-0.09295827260244391,-0.10134825548910248
0.07910606717471474,0.04155777043745656,0.03754829673725819,426,493,202305,2.001371822251095,0.03212051193773301,0.030160114506789792,0.02869115073176269,0.02249182973083951
0.07242440009132978,0.06706195446575454,0.005362445625575238,486,487,202306,1.8444996866714218,0.00035762273818426907,-0.0014657098710366533,-0.0028319683197036514,-0.008597852296899508
-0.10778846861790396,-0.07051407698742615,-0.03727439163047781,499,501,202307,1.9327185559563254,-0.04248365297027502,-0.04435596248228273,-0.04575892027306841,-0.05167968281581112
-0.09576970525891135,-0.06168297207265046,-0.03408673318626089,531,469,202308,0.9146141086537976,-0.03777412268977268,-0.03947209978734005,-0.04074442692253329,-0.046113901965648164
-0.1305052221782355,-0.05583368131199298,-0.07467154086624253,497,482,202309,1.8260520062588277,-0.07942633163336449,-0.08130250619245413,-0.08270836013789831,-0.08864134503268375
0.09082000816030328,0.07655212438444703,0.01426788377585625,538,574,202310,1.2284286450632207,0.010354704564183092,0.008603070437255661,0.007290537050431335,0.0017513835820602217
0.10105766532845781,0.06895759255906284,0.03210007276939497,413,451,202311,2.3044529795380413,0.02656527745206966,0.024380096870895002,0.02274269872653309,0.015832550991250693
-0.01585529711665066,-0.1048259329035092,0.08897063578685854,509,462,202312,2.211706928848325,0.08295372100416307,0.08062933519067621,0.07888762786883162,0.07153727453722984
0.025763146223913114,0.03087894185775793,-0.005115795633844816,477,407,202401,3.197915302583963,-0.012689379782313302,-0.015557033771134557,-0.017705822461835805,-0.026774140607778083
0.033870819721919784,0.007135400108013617,0.026735419613906165,480,484,202402,2.7048895766348444,0.02094177039652064,0.018937316172971598,0.017435339789704758,0.01109669897774545
-0.12467561739779112,-0.08324353322737554,-0.04143208417041558,443,440,202403,2.298944513898669,-0.04841897552843375,-0.05089464893458482,-0.05274971898060308,-0.060578485686747514
0.06409565799984382,0.011330081884369465,0.052765576115474354,403,510,202404,3.1296922478174416,0.044558500037696264,0.04166888470111006,0.03950363994705749,0.030365873921691048
-0.0711858243811142,-0.011437969618296375,-0.059747854762817826,422,401,202405,3.273995228719589,-0.06777988082403962,-0.07064761947792249,-0.07279647160979456,-0.08186505749016962
0.09331897036868544,0.01053686581383115,0.0827821045548543,482,422,202406,1.071592900210218,0.07897924572482645,0.0774508738959699,0.07630563527449198,0.0714724991836682
-0.0551348129555629,-0.009699773664800598,-0.0454350392907623,443,526,202407,1.5019681599053065,-0.05005878093421641,-0.05192636057433449,-0.053325774180478465,-0.05923157955500915
0.01680264627004583,0.010135905076596173,0.006666741193449658,412,593,202408,1.921414839008833,0.0009407103710760293,-0.0013303983541760114,-0.0030321841216354884,-0.010214060507313457
-0.01356224807748337,-0.03712464626252769,0.023562398185044322,482,532,202409,1.5338588261791724,0.019770001389686705,0.018338106935778104,0.017265160680465984,0.012737112837151798
0.06883531099980035,0.054347905862862,0.014487405136938351,495,477,202410,2.927733620080672,0.008591576970450786,0.0064591412632467,0.004861265874810795,-0.0018820879238260445
-0.04032597942646975,-0.042531773610304614,0.002205794183834861,398,503,202411,2.8675072919295714,-0.0037480000677754246,-0.005689239766899171,-0.007143848282319107,-0.013282587215890167
