ret_long,ret_short,ret_long_short,n_long,n_short,yyyymm,turnover
0.4832313890050376,0.24872710335938303,0.23450428564565456,494,494,200001,2.0
0.005211229133777251,-0.16054327241243535,0.1657545015462126,501,575,200002,3.258947171425107
-0.1871158228147845,-0.2610219264705072,0.0739061036557227,546,546,200003,3.2241545630536796
-0.12053369307185285,-0.17984285960487167,0.05930916653301882,564,561,200004,2.3452804969773595
0.18043400767530088,0.20184565467838597,-0.021411647003085094,541,618,200005,2.1693076696472047
-0.04485456907123302,-0.14318599228909,0.09833142321785698,577,623,200006,1.966384110609225
0.1293090269707683,0.09401568758039507,0.03529333939037323,597,615,200007,1.7610134885365798
-0.043056723680599845,-0.17228168606282168,0.12922496238222184,617,597,200008,1.8288978977622228
-0.07500359396001455,-0.1851255286392992,0.11012193467928466,579,620,200009,1.5761103916340709
-0.1730382724351441,-0.3306212420344066,0.15758296959926252,594,607,200010,1.5968302246505108
0.055000262807302976,-0.08423213631021034,0.1392323991175133,585,583,200011,1.6638712651279135
0.12881067943712254,0.38512823888252784,-0.2563175594454053,616,560,200012,1.7595636909731158
-0.0371153192326493,-0.28484526556319867,0.24772994633054937,538,606,200101,2.044739541300346
-0.04771511764310851,-0.20038971085261778,0.15267459320950927,608,613,200102,1.3074341501334257
0.10089993509187599,0.16128829209738643,-0.06038835700551044,603,573,200103,1.598459843635748
0.08165606654901128,0.01858381384944472,0.06307225269956657,635,569,200104,1.611216779222295
0.02213647260987803,-0.022349100041358635,0.04448557265123666,601,587,200105,1.3933372184741915
-0.0177936376059967,-0.16899255761158472,0.15119892000558802,528,583,200106,2.092026304308909
-0.02041567615394147,-0.14213086571126402,0.12171518955732255,536,585,200107,1.2760630542614149
-0.09373872012765108,-0.2657803429022175,0.17204162277456644,570,582,200108,1.2331546337384458
0.10987490618127571,0.18740444764593422,-0.07752954146465851,551,522,200109,1.9610983613109207
0.07735922061773318,0.18130123160399708,-0.1039420109862639,545,573,200110,1.3707295515460367
0.05813311515105321,0.09363856588114511,-0.0355054507300919,568,578,200111,1.102606065367471
0.0011733113193687639,-0.09031272223675829,0.09148603355612706,588,543,200112,1.1306623323713545
-0.06401622263629636,-0.15641313153690928,0.09239690890061292,575,509,200201,1.5482776332376524
0.09404401857484038,0.11053115596490692,-0.016487137390066547,527,539,200202,1.7682461623237917
0.02054121042666166,-0.13332911414012377,0.15387032456678543,525,565,200203,1.3329671318156129
-0.007506332608025339,-0.10055832285943758,0.09305199025141224,540,542,200204,1.4377420550449598
-0.048612935550030774,-0.15291898383083974,0.10430604828080897,548,523,200205,1.4595512405322424
-0.11316078010239877,-0.1775470577357996,0.06438627763340082,513,530,200206,1.746943863690801
0.01807963491569682,-0.0186185348322497,0.03669816974794652,540,509,200207,1.7202359249317525
-0.06150642734489138,-0.1598827402157732,0.09837631287088182,500,547,200208,1.72027225946662
0.03821837830098024,0.11607265046110496,-0.07785427216012472,509,528,200209,1.2130563341966525
0.06442657203842896,0.31774536427850275,-0.2533187922400738,560,549,200210,1.4043864335438312
-0.03365810268152147,-0.16320915045226786,0.12955104777074639,558,528,200211,1.61382550382275
-0.0025676955370076866,-0.0251908636987676,0.022623168161759914,546,489,200212,1.7792446430425328
-0.02966209364006631,-0.053970819977757545,0.024308726337691235,513,505,200301,1.571614687133249
0.018082067583580407,0.01479663099894235,0.003285436584638056,503,529,200302,1.5326338599260159
0.12429243262996213,0.14858357003786835,-0.024291137407906213,488,503,200303,2.0584394591232393
0.1210896655014667,0.23115560177258093,-0.11006593627111423,455,499,200304,2.4593823651349327
0.03115441283385353,0.03622247412577761,-0.005068061291924077,480,502,200305,1.6344374138375355
0.06502776276698524,0.09507481832259221,-0.030047055555606966,454,501,200306,1.9853989270777248
0.060227510637798395,0.05345983402851944,0.006767676609278954,458,470,200307,1.8992177301145186
-0.005740135201450734,0.028357361861903022,-0.03409749706335376,488,479,200308,1.5534236853573802
0.10769433295382815,0.06528848277233121,0.04240585018149694,474,461,200309,1.7986118568130842
0.03923326099962734,0.013130864627229304,0.026102396372398036,512,493,200310,1.4092079453391309
0.03171236543080693,0.019836557066426563,0.011875808364380368,506,503,200311,1.2010604364355335
0.06623757544707451,0.07156334707588577,-0.00532577162881126,518,490,200312,1.7564904075811223
0.019732885560646132,-0.023183728665574388,0.04291661422622052,486,511,200401,1.5825525787001165
-0.004823367124653621,-0.02002548517695275,0.01520211805229913,463,501,200402,1.572345455932024
-0.046525053255427024,-0.08117195370300687,0.03464690044757984,500,514,200403,0.9796047842740518
0.015545686537905428,0.005702848541806192,0.009842837996099236,507,499,200404,1.326766679824242
0.03504086793124048,0.015617681606742087,0.01942318632449839,522,521,200405,1.4326018068374606
-0.05710228441393887,-0.1423205173248625,0.08521823291092363,483,498,200406,1.6341756912272078
-0.006557512283929699,-0.034117685232821236,0.027560172948891536,491,482,200407,1.4752966087102435
0.04761655135462464,0.06486825230550683,-0.017251700950882187,511,505,200408,0.6914170476391706
0.013669992034855628,0.026747788206482832,-0.013077796171627205,400,401,200409,3.974371744822953
0.1152882679166783,0.08976617989058176,0.02552208802609654,486,482,200410,1.3101633276914162
0.0704923505750398,0.03917276603163664,0.03131958454340316,514,553,200411,1.2003384963015271
-0.08783058825518213,-0.07000238327445826,-0.017828204980723864,562,539,200412,1.0061344420455252
0.012405891704739661,0.006136658673943139,0.006269233030796522,528,539,200501,1.143336214354731
-0.05987666891693497,-0.05364939475574798,-0.006227274161186992,540,521,200502,0.9227865084454423
-0.08603394467792312,-0.05260328010014663,-0.03343066457777649,542,519,200503,1.288468617027993
0.08334564112259975,0.07317540189735319,0.010170239225246555,581,483,200504,1.1520062043630643
0.03713401226520914,0.036088440859423504,0.0010455714057856363,545,465,200505,1.1882537843841647
0.05868812555396148,0.07300389101980329,-0.014315765465841804,428,479,200506,3.0772623965651036
6.907608152465113e-05,-0.028451114680919015,0.028520190762443665,478,498,200507,1.466864134694351
0.014725980612280493,-0.005007289941335449,0.019733270553615942,496,510,200508,1.3207820871378781
-0.03847559616667923,-0.05661205749584772,0.01813646132916849,521,480,200509,1.87289299664002
0.04433097707914124,0.06366332242872866,-0.019332345349587415,512,508,200510,1.58572413601745
0.005034482806254093,0.001196836539178246,0.003837646267075847,503,522,200511,1.2818156214073912
0.09330083148103005,0.08778181893258387,0.005519012548446181,528,470,200512,1.4498637465867912
-0.024924792434830208,-0.013542027291990145,-0.011382765142840062,509,498,200601,1.2482965949668694
0.044647108661465165,0.038532577271456266,0.0061145313900089,527,527,200602,1.3929031895438269
0.009095576128685024,-0.012682607002221024,0.02177818313090605,483,516,200603,1.711041165053326
-0.05888255081160263,-0.08171403275549412,0.022831481943891486,528,491,200604,1.716253914136308
-0.0006273250962547925,-0.01695786765225351,0.016330542555998716,541,475,200605,1.9756994656798783
-0.02600128070543755,-0.06115058540678077,0.03514930470134322,513,487,200606,1.8288256127152347
0.03174639541685621,0.03319224059913,-0.0014458451822737875,511,512,200607,1.240839079417094
-0.010070094200345773,0.011843781688290839,-0.02191387588863661,510,538,200608,1.0337327678070463
0.05789545493643596,0.0596451047906215,-0.0017496498541855407,449,484,200609,1.7464348439770803
0.021799564373946194,0.0504043422376511,-0.028604777863704904,491,540,200610,1.2810031792088203
-0.007215177580870456,-0.00520429430338348,-0.002010883277486976,495,539,200611,1.2408525417909768
0.018238375740928875,0.01464896657267543,0.003589409168253444,497,527,200612,1.3580392415049967
-0.0020223637057884846,-0.018202895292205142,0.016180531586416656,502,510,200701,1.2500606764760918
0.0063339358533945865,-0.0015085367539137617,0.007842472607308349,496,536,200702,1.037852055548461
0.030492173165588634,0.037269509170729284,-0.00677733600514065,476,501,200703,1.7485311480060461
0.035782110924439774,0.024779443208764886,0.011002667715674888,523,520,200704,1.1977182376270796
-0.007466497094856094,-0.01844518257910134,0.010978685484245247,498,533,200705,1.2702677314474884
-0.04225199718147985,-0.07165586889923573,0.029403871717755874,485,502,200706,2.101575002199744
0.006467205215049045,-0.016594706817664298,0.023061912032713343,535,482,200707,1.572955397664832
0.0403974061519969,0.013439934549447028,0.026957471602549868,515,478,200708,1.1480612014586173
0.04700367520545297,0.01833763059516265,0.02866604461029032,549,461,200709,1.9150418691205675
-0.08573694645169036,-0.11154483751633977,0.02580789106464941,527,478,200710,1.241845956374986
0.010279905325701433,-0.006323276879006173,0.016603182204707606,521,507,200711,1.2894443018427466
-0.0895435033742511,-0.06170046977283061,-0.027843033601420486,466,508,200712,1.4968540732414208
-0.004865226562462216,-0.08030076366089489,0.07543553709843268,497,510,200801,1.2572179459991353
-0.022433399698106656,-0.03959750186879531,0.01716410217068865,461,537,200802,1.3130307092046254
0.060848044765479524,0.0672305508878841,-0.006382506122404576,523,519,200803,1.6707565295471345
0.0648181693808613,0.026616098617383416,0.03820207076347788,483,497,200804,1.863380635837954
-0.013880754688253128,-0.14952645825651345,0.13564570356826033,461,523,200805,1.6389373607293123
-0.049051668661265896,0.03627270516507921,-0.08532437382634511,486,496,200806,1.6663099159939327
0.001675505572901117,0.0442937521176912,-0.04261824654479009,474,512,200807,1.4013487594863827
-0.14185198107004435,-0.1241526089892129,-0.017699372080831444,566,520,200808,1.4530043881822752
-0.20616672219923074,-0.2702809175357747,0.06411419533654397,495,499,200809,1.4974882691277591
-0.1290013059345862,-0.18182063257794587,0.05281932664335967,508,462,200810,1.6429244224345918
0.06426129774004435,0.08121772741173704,-0.016956429671692683,414,406,200811,2.407842590264541
-0.1337900784061786,-0.06516051176473796,-0.06862956664144064,430,408,200812,0.5156400426982346
-0.12344806281323223,-0.15119645546324556,0.02774839265001333,485,423,200901,0.791419519864021
0.10858850884354326,0.1451965709978761,-0.03660806215433285,512,430,200902,0.7741771628751775
0.19554385563412774,0.2897210441860275,-0.09417718855189977,379,362,200903,3.7140658712305195
0.0797153124211284,0.13717507953633262,-0.057459767115204216,355,370,200904,3.62240155548433
0.021122702569755777,0.0007079675104083327,0.020414735059347443,425,428,200905,1.032932591188627
0.09941398018127262,0.09744547775328696,0.0019685024279856578,453,400,200906,2.4641821992741635
0.0510083070897299,0.06469100271506148,-0.01368269562533158,472,433,200907,1.6324134414167677
0.07004638982940434,0.09505545749381707,-0.02500906766441273,451,441,200908,1.3755154616565095
-0.08088193602898545,-0.09089950408902465,0.0100175680600392,415,430,200909,1.746733937995323
0.0428976661186279,0.04081700119830188,0.0020806649203260197,422,439,200910,1.8238734496860234
0.06749163391885721,0.06686025053406858,0.0006313833847886308,412,392,200911,2.0349560331573957
-0.04364873637304946,-0.03878367080992871,-0.004865065563120753,437,410,200912,1.2493518667670467
0.047524704770077406,0.030144710793405912,0.017379993976671494,426,427,201001,1.263804572377757
0.0655918951263563,0.08792737386770914,-0.022335478741352846,405,423,201002,1.4849980590735024
0.05411698514368607,0.05793124411408784,-0.0038142589704017738,433,434,201003,1.4819402429465733
-0.08804649128157423,-0.10128781522623351,0.01324132394465928,432,432,201004,1.3565395126990003
-0.09706029015271753,-0.0918636797208984,-0.005196610431819126,454,442,201005,1.6082554270000173
0.08950508930309059,0.08918820446817416,0.00031688483491643105,399,436,201006,1.9423087985909042
-0.07154236131745989,-0.06836653069053081,-0.0031758306269290826,429,422,201007,1.5927954919520535
0.14757690933880363,0.12511853883896235,0.022458370499841285,389,429,201008,1.865837752619421
0.04611119128502934,0.04164361677477975,0.0044675745102495945,395,404,201009,1.9655349947541612
0.023346071121923266,0.016974101708336086,0.00637196941358718,412,425,201010,1.690634818056433
0.09202091480616932,0.09113696894540554,0.0008839458607637768,409,409,201011,1.8756749688490642
-0.0007310952947950998,0.001225601132718552,-0.001956696427513652,415,399,201012,2.268907087632358
0.06498089229536172,0.03658618412516412,0.028394708170197597,416,430,201101,1.2804842231370865
0.01385234113792921,0.005768666556527802,0.008083674581401409,448,445,201102,1.1882819655062518
0.018622950730191837,0.0333347750124129,-0.014711824282221064,457,428,201103,0.8979541077503437
-0.02986987495342311,-0.03827283410320813,0.00840295914978502,451,441,201104,1.2634868410965936
-0.04343353628787537,-0.05138209441956017,0.007948558131684796,466,413,201105,1.3577623237366585
-0.04295469971406662,-0.02966940672297897,-0.013285292991087647,358,389,201106,2.781421241306629
-0.09055071556098658,-0.12361142062429444,0.033060705063307855,418,414,201107,1.446734868391009
-0.10657521154137377,-0.15006555065307756,0.04349033911170379,430,390,201108,1.922557306505266
0.14436085719839503,0.19847506489451044,-0.05411420769611541,417,407,201109,1.8618074192200735
-0.012584668642938834,-0.01616025223852728,0.003575583595588447,443,424,201110,1.3780460375987895
0.0024936483777685966,-0.017572410379500154,0.02006605875726875,460,439,201111,1.3743655881726375
0.11495818628232973,0.09028349671390473,0.024674689568425,339,337,201112,3.882631118706257
0.03834483480143034,0.04786683208677877,-0.00952199728534843,335,341,201201,3.7295438710628863
0.017340233803862178,0.017870592640971933,-0.0005303588371097546,335,345,201202,3.699063746459651
-0.036014540745367675,-0.016444907380631566,-0.01956963336473611,336,335,201203,3.8907200352051157
-0.08625202958893194,-0.08762952469806447,0.0013774951091325288,404,420,201204,1.2356327364789785
0.03699854971516131,0.04604342707190944,-0.00904487735674813,416,447,201205,0.7262648952722324
-0.007855917071938757,-0.020549461210382154,0.012693544138443397,425,453,201206,1.1894583369968075
0.04705829581313407,0.04321686469026065,0.003841431122873419,434,443,201207,0.7953321372432296
0.03331231662117769,0.02758710978310125,0.005725206838076438,435,443,201208,0.5607844573828198
-0.021865415767407956,-0.02672238723731315,0.004856971469905193,329,329,201209,3.9607281172053916
0.026154709469425434,0.003532334530453304,0.02262237493897213,399,411,201210,1.7409089849203059
0.04019130137687893,0.015571892679312149,0.02461940869756678,433,429,201211,1.2308112548994883
0.0750370756253086,0.054299634099603936,0.02073744152570467,437,396,201212,1.0776760891848918
0.011894851270798285,0.007502568552267762,0.004392282718530522,460,425,201301,0.6899088006564358
0.048399492620616144,0.04717211176566656,0.0012273808549495835,480,424,201302,0.6434526915410496
