Quintile,Gross_SR,Avg_Ret_pct,N_months,Net_SR_100M,Avg_TC_100M_pct,Net_SR_500M,Avg_TC_500M_pct,Net_SR_1B,Avg_TC_1B_pct,Net_SR_5B,Avg_TC_5B_pct
Q1,1.2165393512701246,1.6180610871111705,299,-1.2310501131498657,3.351953412828145,-2.521609739946099,6.04235329769373,-3.0428529878547224,8.058322054244895,-3.751661674773405,16.566113507074913
Q2,1.0706374885506746,1.758828781558567,299,0.12317457916681843,1.557910341524179,-0.3231793434623538,2.2886360214113983,-0.6504591527942977,2.836182930162414,-1.8605236032224055,5.146940423381117
Q3,1.0973453736702545,1.863715738541687,299,0.4469133593842238,1.1082447094719583,0.2565703104505264,1.4308818903540432,0.11332052680272801,1.6726401806434907,-0.4881197996416783,2.6929085300866125
Q4,0.5591155164786564,0.8856981573062855,299,0.06294762198094814,0.7863898876073625,-0.020740867497533903,0.9183805190519417,-0.08356731106374497,1.0172836563314862,-0.349142906547338,1.4346746815001976
Q5,0.342842669940582,0.5200712424534935,299,0.005321937015699688,0.5120364072949365,-0.019148326973323904,0.5489664692503563,-0.03749955790748063,0.5766388801430385,-0.11507458233927526,0.6934219900532967
