feature,x,training_density,deployment_density_volvw,deployment_density_mcap
Illiquidity,0.0,1.0,12.573803731022254,11.731777379795963
Illiquidity,0.0033444816053511705,1.0,13.728117267429942,12.649678154583974
Illiquidity,0.006688963210702341,1.0,14.256343512627858,13.150875308249486
Illiquidity,0.010033444816053512,1.0,14.150087902109082,13.21266114061467
Illiquidity,0.013377926421404682,1.0,13.503874251693022,12.86510348916512
Illiquidity,0.016722408026755852,1.0,12.479889578947148,12.181797652466663
Illiquidity,0.020066889632107024,1.0,11.260550516140476,11.263060773720246
Illiquidity,0.023411371237458192,1.0,10.006552142727832,10.216486079689634
Illiquidity,0.026755852842809364,1.0,8.832038047698006,9.139750731268384
Illiquidity,0.030100334448160536,1.0,7.799204199259035,8.10905457839028
Illiquidity,0.033444816053511704,1.0,6.92718326306581,7.174354679344615
Illiquidity,0.03678929765886287,1.0,6.207154473635015,6.360542845827354
Illiquidity,0.04013377926421405,1.0,5.61687052442348,5.6724952242904605
Illiquidity,0.043478260869565216,1.0,5.130997107865842,5.1016579784041145
Illiquidity,0.046822742474916385,1.0,4.7266729925387665,4.632296526129785
Illiquidity,0.05016722408026756,1.0,4.385437054840204,4.246330212404195
Illiquidity,0.05351170568561873,1.0,4.093120417372766,3.926437183580251
Illiquidity,0.056856187290969896,1.0,3.8389846522285667,3.657635648728972
Illiquidity,0.06020066889632107,1.0,3.61483687298459,3.4277830289954827
Illiquidity,0.06354515050167224,1.0,3.4143889835431973,3.2274488692982843
Illiquidity,0.06688963210702341,1.0,3.2328554825136915,3.0495137019715397
Illiquidity,0.07023411371237458,1.0,3.066682679305394,2.8887123269151966
Illiquidity,0.07357859531772575,1.0,2.913310126919237,2.741227599006091
Illiquidity,0.07692307692307693,1.0,2.7709202747708934,2.6043669222624093
Illiquidity,0.0802675585284281,1.0,2.638187607006629,2.476314496289273
Illiquidity,0.08361204013377926,1.0,2.5140668541408964,2.35593688238268
Illiquidity,0.08695652173913043,1.0,2.3976553579680324,2.2426176738248462
Illiquidity,0.0903010033444816,1.0,2.288138467116853,2.13610275769313
Illiquidity,0.09364548494983277,1.0,2.1847977277689745,2.036347439527756
Illiquidity,0.09698996655518395,1.0,2.0870451158704135,1.943367954403227
Illiquidity,0.10033444816053512,1.0,1.9944479760133635,1.8571096003113834
Illiquidity,0.10367892976588629,1.0,1.9067240246839294,1.7773487689668857
Illiquidity,0.10702341137123746,1.0,1.8237044486906908,1.7036444843496084
Illiquidity,0.11036789297658862,1.0,1.7452777637241252,1.6353468986133184
Illiquidity,0.11371237458193979,1.0,1.6713337845420972,1.57165816077288
Illiquidity,0.11705685618729096,1.0,1.6017255482591246,1.51172922981024
Illiquidity,0.12040133779264214,1.0,1.5362591291999805,1.4547684537341126
Illiquidity,0.12374581939799331,1.0,1.4747099458800441,1.40013640180697
Illiquidity,0.12709030100334448,1.0,1.41685336602061,1.3474066163071923
Illiquidity,0.13043478260869565,1.0,1.3624916156101028,1.2963817604781769
Illiquidity,0.13377926421404682,1.0,1.3114613945947087,1.2470660628881345
Illiquidity,0.13712374581939799,1.0,1.2636169403227375,1.1996048708225604
Illiquidity,0.14046822742474915,1.0,1.2187969315620568,1.1542081790184813
Illiquidity,0.14381270903010032,1.0,1.1767933499857939,1.111076172128137
Illiquidity,0.1471571906354515,1.0,1.1373403908817896,1.0703415334806052
Illiquidity,0.1505016722408027,1.0,1.1001312402524817,1.0320370923180824
Illiquidity,0.15384615384615385,1.0,1.064855722202954,0.9960903858989044
Illiquidity,0.15719063545150502,1.0,1.0312411548262612,0.9623407890646815
Illiquidity,0.1605351170568562,1.0,0.9990783923467506,0.9305711847119086
Illiquidity,0.16387959866220736,1.0,0.9682245863603318,0.9005450043384302
Illiquidity,0.16722408026755853,1.0,0.9385871230158002,0.8720404397715906
Illiquidity,0.1705685618729097,1.0,0.9101013826711559,0.844875936176236
Illiquidity,0.17391304347826086,1.0,0.8827142654693119,0.8189239098854362
Illiquidity,0.17725752508361203,1.0,0.8563780319219454,0.7941123399096921
Illiquidity,0.1806020066889632,1.0,0.8310511846099026,0.7704160288768411
Illiquidity,0.18394648829431437,1.0,0.8067001689971474,0.7478407032338488
Illiquidity,0.18729096989966554,1.0,0.7832982129501916,0.7264036994134088
Illiquidity,0.1906354515050167,1.0,0.7608219316325977,0.7061148878827945
Illiquidity,0.1939799331103679,1.0,0.7392481091005708,0.6869609281778859
Illiquidity,0.19732441471571907,1.0,0.7185512652571237,0.6688951269059922
Illiquidity,0.20066889632107024,1.0,0.6986999741245276,0.6518342148297849
Illiquidity,0.2040133779264214,1.0,0.6796500493034215,0.6356623160896446
Illiquidity,0.20735785953177258,1.0,0.6613364609186626,0.6202412813104656
Illiquidity,0.21070234113712374,1.0,0.6436700542794459,0.6054254898059941
Illiquidity,0.2140468227424749,1.0,0.6265453075971361,0.5910783881699182
Illiquidity,0.21739130434782608,1.0,0.6098598060408352,0.5770876683528935
Illiquidity,0.22073578595317725,1.0,0.5935380221075776,0.5633762770850721
Illiquidity,0.22408026755852842,1.0,0.5775474121108288,0.5499073862732097
Illiquidity,0.22742474916387959,1.0,0.5618978858196464,0.5366828110183696
Illiquidity,0.23076923076923075,1.0,0.5466250185985669,0.5237357497660353
Illiquidity,0.23411371237458192,1.0,0.5317667881098271,0.5111197443638315
Illiquidity,0.23745819397993312,1.0,0.5173466942414036,0.4988961761834343
Illiquidity,0.2408026755852843,1.0,0.503370947701359,0.4871224327873228
Illiquidity,0.24414715719063546,1.0,0.4898378826329119,0.47584231742519895
Illiquidity,0.24749163879598662,1.0,0.476750467001464,0.4650796302916352
Illiquidity,0.2508361204013378,1.0,0.46412220567649143,0.4548353410580465
Illiquidity,0.25418060200668896,1.0,0.4519723156095364,0.445088428993581
Illiquidity,0.25752508361204013,1.0,0.4403133340484826,0.4358001639289265
Illiquidity,0.2608695652173913,1.0,0.4291385723443968,0.426921183017755
Illiquidity,0.26421404682274247,1.0,0.41841621434246834,0.4184001487705181
Illiquidity,0.26755852842809363,1.0,0.4080928732984704,0.41019220757975705
Illiquidity,0.2709030100334448,1.0,0.39810494674976554,0.4022651947810681
Illiquidity,0.27424749163879597,1.0,0.38839322064667403,0.39460182557563617
Illiquidity,0.27759197324414714,1.0,0.37891541768243336,0.38719706127887693
Illiquidity,0.2809364548494983,1.0,0.3696524342950833,0.3800512599353907
Illiquidity,0.2842809364548495,1.0,0.3606064099331427,0.37316116983928416
Illiquidity,0.28762541806020064,1.0,0.3517919100249516,0.36651175642351913
Illiquidity,0.2909698996655518,1.0,0.343224258117362,0.36007182723705
Illiquidity,0.294314381270903,1.0,0.33491002548571197,0.3537953108696661
Illiquidity,0.29765886287625415,1.0,0.3268431751537728,0.34762815021389365
Illiquidity,0.3010033444816054,1.0,0.3190071504438777,0.3415187443572947
Illiquidity,0.30434782608695654,1.0,0.31138025543222464,0.33542849605246744
Illiquidity,0.3076923076923077,1.0,0.30394077020251914,0.32933887131108414
Illiquidity,0.3110367892976589,1.0,0.2966696746556056,0.32325256554645465
Illiquidity,0.31438127090301005,1.0,0.28955129595451934,0.31718846934326567
Illiquidity,0.3177257525083612,1.0,0.2825737867594605,0.3111723358423907
Illiquidity,0.3210702341137124,1.0,0.27573107635430066,0.30522652642766246
Illiquidity,0.32441471571906355,1.0,0.2690262574714136,0.29936240469124764
Illiquidity,0.3277591973244147,1.0,0.26247464057446557,0.2935778180614032
Illiquidity,0.3311036789297659,1.0,0.2561041202213619,0.2878601139295629
Illiquidity,0.33444816053511706,1.0,0.24995133681618487,0.28219305777747605
