ret_long,ret_short,ret_long_short,n_long,n_short,yyyymm,turnover
0.08068030308253636,0.10818006837430114,-0.027499765291764774,106,106,201501,0.0
-0.015248743223309696,-0.028986413753730123,0.013737670530420427,106,106,201502,1.0448554179236431
0.003912362978703767,0.03722827868180447,-0.033315915703100704,105,105,201503,1.1157780545934672
0.002748360237829197,-0.009287204368774523,0.01203556460660372,105,106,201504,1.1222118878169913
-0.01925517983611268,-0.02526981861811633,0.006014638782003649,105,105,201505,1.1163687253873997
-0.005863652348785568,-0.0929122434223136,0.08704859107352804,105,106,201506,1.8097878492798558
-0.04124752151468038,-0.05355733767380586,0.012309816159125485,105,105,201507,1.4300312409218574
-0.05918734766626671,-0.09919772153659623,0.04001037387032952,105,105,201508,1.4379820989778436
0.08338260840359575,0.025420213579835527,0.05796239482376023,104,104,201509,1.5313629683670587
0.014494026354555153,0.02066237016369738,-0.006168343809142229,105,105,201510,1.328133765219559
-0.028377301775181187,-0.09314403250462991,0.06476673072944872,103,104,201511,1.1367087165828078
-0.05704233006822718,-0.15240967560412605,0.09536734553589887,102,102,201512,1.1344714192978818
0.013940578969562672,0.0054743470379985445,0.008466231931564127,103,103,201601,1.271250419672223
0.07861436571001161,0.20274935672749353,-0.12413499101748192,103,103,201602,1.5386214509890515
0.017430863492541502,0.16423054983256763,-0.14679968634002613,102,102,201603,1.6183722317539733
-0.003810312946495906,-0.01456641729469043,0.010756104348194524,102,102,201604,2.000830096097508
-0.01923493926879563,0.011785961563992205,-0.031020900832787836,102,102,201605,1.5322635910280538
0.04152738453483969,0.06685419982855301,-0.02532681529371332,100,100,201606,3.5755199184238293
0.01062118424641185,0.01242985885196746,-0.0018086746055556106,100,100,201607,1.8049343866787764
-0.005722645125368497,0.020897696568711058,-0.026620341694079556,99,100,201608,1.4389615067214798
-0.044388267656290385,-0.053336662323836714,0.008948394667546329,99,99,201609,1.2967245611416547
0.08650194616419735,0.11760860669529256,-0.031106660531095218,99,99,201610,1.4240407358504548
0.011346076996619894,0.017784890783779806,-0.006438813787159912,98,98,201611,1.4124929701437627
0.022585737696683757,0.018729288723376515,0.0038564489733072423,97,97,201612,1.6692221275783206
0.0332889872973192,0.0010525219603182711,0.03223646533700093,97,97,201701,1.536024995896606
0.005007238121721,-0.008238828723788942,0.013246066845509942,97,97,201702,1.5018996509045444
0.01921364930917738,-0.002017478578519917,0.021231127887697297,96,96,201703,1.5075083764188792
0.012277360591619555,-0.015041839135095809,0.027319199726715364,97,97,201704,1.447179208772548
0.019834147419702915,0.009646197886650516,0.010187949533052399,97,97,201705,1.7897285805625214
0.0031479111242860183,0.012188342637342989,-0.00904043151305697,95,96,201706,2.11403844311849
0.000944985917695304,-0.05024638375177627,0.051191369669471576,96,96,201707,1.7322076840274874
0.04121176435500916,0.059852749935500396,-0.018640985580491237,95,95,201708,1.8622101305931598
-0.041855674855352014,0.030427160226123205,-0.07228283508147522,95,95,201709,3.5420365121970754
0.07972736472524476,0.01313215401642098,0.06659521070882378,95,95,201710,1.9480782708393418
0.007918322053206172,0.02225457227984745,-0.014336250226641279,95,95,201711,3.2813408572301292
0.00589754655189727,0.06365892272296456,-0.05776137617106729,94,94,201712,3.119528131633003
-0.054744267423968,-0.036173731124546964,-0.018570536299421035,94,95,201801,1.1778569744298653
-0.005752989623218639,-0.011483750794182004,0.005730761170963365,95,95,201802,1.2872634463272499
0.008298075662495862,0.004591101843958939,0.003706973818536923,93,93,201803,1.837354886127132
0.037774512586218126,0.06558622240618983,-0.027811709819971706,95,95,201804,1.7133606288868894
0.024322478173364952,0.023159531166037077,0.0011629470073278754,96,96,201805,1.7198330117706684
0.023504232651020602,-0.0020083894290009877,0.02551262208002159,97,97,201806,2.580905273308757
0.0029465067019084287,0.05574649960901403,-0.0527999929071056,97,97,201807,2.2113771644188787
-0.01542252374238852,-0.007096126723077056,-0.008326397019311463,97,97,201808,2.096054374750999
-0.11340884692764944,-0.11324403721318818,-0.00016480971446125592,97,97,201809,2.072901438595483
0.027772924778418178,0.00923454899898833,0.01853837577942985,97,97,201810,1.779045843996889
-0.14678627884402676,-0.12423986340802601,-0.02254641543600075,96,96,201811,2.412893267381916
0.17566943576518493,0.1143690128116277,0.061300422953557226,95,95,201812,2.2295402893067995
0.0497171755099472,0.013737144580357982,0.035980030929589214,95,95,201901,2.898120227726057
-0.030886997823025935,-0.009532236917287596,-0.02135476090573834,95,95,201902,2.4560721691842007
0.03629648755172675,0.01276998746408115,0.023526500087645598,92,92,201903,2.3078908412282235
-0.09709444433806985,-0.07896201052036894,-0.01813243381770091,94,94,201904,2.6998664375207833
0.08188633503052518,0.08454843070259657,-0.002662095672071388,95,95,201905,2.4692188136252033
-0.013407601336362339,0.017728125618359097,-0.031135726954721436,95,95,201906,3.065908676709739
-0.09190805114519052,-0.036374514496021595,-0.05553353664916892,96,96,201907,2.18711935941914
0.07818939484916881,0.02214937865296849,0.056040016196200325,95,95,201908,2.252976803969869
-0.009886294244537887,0.01762237411055912,-0.027508668355097007,95,95,201909,1.483628092522897
0.0466332376722599,0.020964129658447496,0.025669108013812406,95,95,201910,1.1042486343007378
0.11661747439595632,0.043097075561961795,0.07352039883399453,94,95,201911,2.0467546384730824
-0.08585682088490248,-0.04011701622251419,-0.04573980466238829,94,94,201912,2.3537612426743695
-0.10846923439774064,-0.08302093463570284,-0.0254482997620378,94,94,202001,1.9718317822482132
-0.3460530444549164,-0.1556964913218239,-0.19035655313309252,94,94,202002,2.4586589336530094
0.5631114267078391,0.13976132226088214,0.423350104446957,91,91,202003,1.8411270621551332
0.043123271234299425,0.05149122117709613,-0.008367949942796708,92,92,202004,3.1947019352779353
0.06002123925921907,0.04119056923338926,0.018830670025829804,93,93,202005,3.1455787088127627
0.03886143999073022,0.03231747473969899,0.006543965251031229,93,93,202006,2.373517426248316
0.08691827223589327,0.04535773053642213,0.04156054169947114,93,93,202007,2.3010384662695116
-0.026699437735028815,-0.04002879424445519,0.013329356509426377,93,94,202008,3.1178919192730126
-0.012317255969449997,-0.0012681126502337968,-0.0110491433192162,94,94,202009,2.677099386763656
0.38165119053558544,0.19289102737793815,0.1887601631576473,94,94,202010,3.075158100110384
0.08217380711468242,0.0693390135365814,0.012834793578101023,93,94,202011,2.8432552037697043
0.2558886981532101,0.027455978026695797,0.22843272012651428,93,93,202012,2.4306582583160994
0.09607552839191233,0.02362694904522499,0.07244857934668733,93,93,202101,2.1031636816119645
0.041832651883334696,0.000477217211716916,0.04135543467161778,93,93,202102,1.6800038512677955
0.0448552340692835,0.021018426581243387,0.023836807488040117,91,92,202103,2.717645544443538
-0.01980767483766103,0.09136764264791804,-0.11117531748557907,92,92,202104,2.5970879190373677
0.05165282129452699,0.04126338191077046,0.010389439383756527,93,93,202105,1.593630942451444
0.01212612832462451,-0.02982502240011319,0.0419511507247377,93,93,202106,3.166766499818836
0.030500433773376745,0.055075801763806775,-0.02457536799043003,93,93,202107,1.4834492091260356
-0.05082510844735937,-0.028081764645734586,-0.022743343801624787,93,93,202108,1.3490336001791006
0.05692215314030667,0.02039997639118535,0.036522176749121324,94,94,202109,1.6195194292872244
-0.033741321466787676,-0.061006385889542186,0.02726506442275451,94,94,202110,1.758831307488851
0.0012550661038960855,0.03869532344564049,-0.0374402573417444,94,94,202111,3.1900343173062513
-0.04681894868503193,-0.11110509077961057,0.06428614209457864,94,94,202112,1.476313595266619
0.04286887304838001,-0.00757268766932951,0.05044156071770952,94,94,202201,2.053878624200212
0.05372263664917452,0.027967035805857375,0.025755600843317142,94,94,202202,1.8306212453093245
-0.09636692603742633,-0.07580596197554898,-0.02056096406187735,92,92,202203,1.6309867054119893
-0.015521408917048101,-0.020420169713824883,0.004898760796776782,93,93,202204,1.6114543938269246
-0.1550699942889756,-0.10328705553855977,-0.05178293875041584,93,94,202205,1.8239492804286779
